Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
0.00,1005357301,https://images.thdstatic.com/productImages/248fee76-ff27-4059-9222-e97368f23c34/svn/sandy-pier-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-sp-12-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-12-Fiberon-Promenade-PVC-Deck-Board-Sandy-Pier-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-SP-12-CPBRD2G-SP-12/313027492,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-12' Fiberon Promenade PVC Deck Board-Sandy Pier Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G SP 12"
0.00,1005357322,https://images.thdstatic.com/productImages/58c0e955-a128-4034-839d-af075cb88f5a/svn/shaded-cay-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-sc-12-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-12-Fiberon-Promenade-PVC-Deck-Board-Shaded-Cay-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-SC-12-CPBRD2G-SC-12/313027493,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-12' Fiberon Promenade PVC Deck Board-Shaded Cay Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G SC 12"
0.00,1005357008,https://images.thdstatic.com/productImages/809aff58-8506-4fb5-99c4-81b7881de288/svn/burnt-umber-fiber-composites-llc-dba-fiberon-composite-decking-boards-brdsym-bru-16-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-16-Fiberon-Concordia-Symmetry-Capped-Composite-Deck-Board-Burnt-Umber-Square-Edge-Actual-Size-935-x-5-4-BRD-BRDSYM-BRU-16/313027565,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-16' Fiberon Concordia Symmetry Capped Composite Deck Board-Burnt Umber Square Edge (Actual Size:. 935"" x 5.4"") BRD"
0.00,1005357319,https://images.thdstatic.com/productImages/9dfbee38-1750-491d-b474-fe21bcd570db/svn/moonlit-cove-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-mc-16-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-16-Fiberon-Promenade-PVC-Deck-Board-Moonlit-Cove-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-MC-16-CPBRD2G-MC-16/313027510,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-16' Fiberon Promenade PVC Deck Board-Moonlit Cove Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G MC 16"
0.00,1005357302,https://images.thdstatic.com/productImages/248fee76-ff27-4059-9222-e97368f23c34/svn/sandy-pier-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-sp-16-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-16-Fiberon-Promenade-PVC-Deck-Board-Sandy-Pier-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-SP-16-CPBRD2G-SP-16/313027467,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-16' Fiberon Promenade PVC Deck Board-Sandy Pier Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G SP 16"
0.00,1005357041,https://images.thdstatic.com/productImages/633c711e-2623-428b-a411-ffda049acf9b/svn/chai-fiber-composites-llc-dba-fiberon-composite-decking-boards-brdsan-chai-16-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-16-Fiberon-Sanctuary-Composite-Deck-Board-Chai-Square-Edge-Actual-Size-93-x-5-4-BRDSAN-CHAI-16-BRDSAN-CHAI-16/313027519,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-16' Fiberon Sanctuary Composite Deck Board-Chai Square Edge (Actual Size:. 93"" x 5.4"") BRDSAN CHAI 16"
0.00,1005356994,https://images.thdstatic.com/productImages/c112c65c-65b1-48dd-a876-02bb80800b6a/svn/natural-reef-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2-nr-20-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-20-Fiberon-Promenade-PVC-Deck-Board-Natural-Reef-Square-Edge-Actual-Size-1-x5-5-CPBRD2-NR-20-CPBRD2-NR-20/313027555,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-20' Fiberon Promenade PVC Deck Board-Natural Reef Square Edge (Actual Size: 1""x5. 5"") CPBRD2 NR 20"
0.00,1005357300,https://images.thdstatic.com/productImages/248fee76-ff27-4059-9222-e97368f23c34/svn/sandy-pier-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-sp-20-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-20-Fiberon-Promenade-PVC-Deck-Board-Sandy-Pier-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-SP-20-CPBRD2G-SP-20/313027553,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-20' Fiberon Promenade PVC Deck Board-Sandy Pier Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G SP 20"
0.00,1005357313,https://images.thdstatic.com/productImages/58c0e955-a128-4034-839d-af075cb88f5a/svn/shaded-cay-fiber-composites-llc-dba-fiberon-composite-decking-boards-cpbrd2g-sc-20-64_1000.jpg,"Fiber Composites, LLC dba Fiberon",https://www.homedepot.com/p/Fiber-Composites-LLC-dba-Fiberon-1x6-20-Fiberon-Promenade-PVC-Deck-Board-Shaded-Cay-Grooved-Edge-Actual-Size-1-x5-5-CPBRD2G-SC-20-CPBRD2G-SC-20/313027536,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiber Composites, LLC dba Fiberon 1x6-20' Fiberon Promenade PVC Deck Board-Shaded Cay Grooved Edge (Actual Size: 1""x5. 5"") CPBRD2G SC 20"
0.00,1005568572,https://images.thdstatic.com/productImages/2d90c4ee-1e63-4675-8437-db8f7aa88be5/svn/earl-grey-fiberon-composite-decking-boards-brdsang-earl-grey-12-64_1000.jpg,Fiberon,https://www.homedepot.com/p/Fiberon-1x6-12-Sanctuary-Composite-Deck-Board-Earl-Grey-Grooved-Edge-Actual-Size-925-x-5-25-BRDSANG-EARL-GREY-12-BRDSANG-EARL-GREY-12/313565475,0.00,0.00,"Wood decks are susceptible to mold, decay and insects, and have a shorter lifespan. Fiberon composite decking retains its good looks year after year because it's formulated to last. The composite core combines recycled wood with the resilience of recycled plastic, while our proprietary PermaTech cap layer provides superior stain and fade resistance. The result is durable decking that resists splintering, rotting, cracking, insects and decay, with warranties up to 50 years.",43%,Cost of Goods Sold,"Fiberon 1x6-12' Sanctuary Composite Deck Board-Earl Grey Grooved Edge (Actual Size:. 925 x 5.25"") BRDSANG EARL GREY 12"
