Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
6.34,901516,https://images.thdstatic.com/productImages/ee657556-ebd4-4458-8d45-dcbb80ccd71d/svn/white-royal-mouldings-corner-moulding-mldp01x01wm93wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5093-3-4-in-x-3-4-in-x-96-in-Finished-PVC-White-Inside-Corner-Moulding-1-Piece-8-Total-Linear-Feet-MLDP01X01WM93WH/100058333,6.34,6.34,The Royal Moldings 8 ft. x 3/4 in. x 3/4 in. PVC Inside-Corner Molding can be painted with both oil- and latex-based paints. It cuts like wood and installs with nails or adhesives while resisting cracking or splintering. Adding molding to any room adds value and a nice finishing touch.,43%,Cost of Goods Sold,Royal Mouldings 5093 3/4 in. x 3/4 in. x 96 in. Finished PVC White Inside Corner Moulding (1-Piece − 8 Total Linear Feet)
6.48,222982,https://images.thdstatic.com/productImages/0ea59a20-8483-4d40-9323-7b9542650222/svn/white-royal-mouldings-shoe-moulding-0510908055-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5109-17-50-in-x-17-25-in-x-96-in-Finished-PVC-Composite-White-Shoe-Moulding-1-Piece-8-Total-Linear-Feet-0510908055/335920741,6.48,6.48,This 8 ft. x 11/16 in. x 11/32 in. Vinyl Pre-Finished Shoe Molding is an affordable way to attain a high-end look. The molding is designed to conceal small inside corner gaps or to ease the transition between floor and wall molding. Adding molding to your home or office adds value and a nice finishing touch.,43%,Cost of Goods Sold,Royal Mouldings 5109 17/50 in. x 17/25 in. x 96 in. Finished PVC Composite White Shoe Moulding (1-Piece − 8 Total Linear Feet)
6.48,222982,https://images.thdstatic.com/productImages/0ea59a20-8483-4d40-9323-7b9542650222/svn/white-royal-mouldings-shoe-moulding-mldp00x01wm130wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5109-17-50-in-x-17-25-in-x-96-in-Finished-PVC-Composite-White-Shoe-Moulding-1-Piece-8-Total-Linear-Feet-MLDP00X01WM130WH/100042052,6.48,6.48,This 8 ft. x 11/16 in. x 11/32 in. Vinyl Pre-Finished Shoe Molding is an affordable way to attain a high-end look. The molding is designed to conceal small inside corner gaps or to ease the transition between floor and wall molding. Adding molding to your home or office adds value and a nice finishing touch.,43%,Cost of Goods Sold,Royal Mouldings 5109 17/50 in. x  17/25 in. x  96 in. Finished PVC Composite White Shoe Moulding (1-Piece − 8 Total Linear Feet)
6.98,901497,https://images.thdstatic.com/productImages/75fcd177-d32e-4797-9683-4a2c08db80de/svn/white-royal-mouldings-quarter-round-mldp01x01wm107wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5111-5-8-in-x-5-8-in-x-96-in-Finished-PVC-White-Quarter-Round-Moulding-1-Piece-8-Total-Linear-Feet-MLDP01X01WM107WH/100080367,6.98,6.98,"Easy to install with nails or construction adhesive. The 8 ft. x 5/8 in. x 5/8 in. PVC Quarter-Round Molding resists cracking, splitting and warping for floor-to-wall trim transitions and inside-corner applications. Adding molding to your home or office adds a finishing touch and value.",43%,Cost of Goods Sold,Royal Mouldings 5111 5/8 in. x 5/8 in. x 96 in. Finished PVC White Quarter Round Moulding (1-Piece − 8 Total Linear Feet)
7.74,890811,https://images.thdstatic.com/productImages/383c6f67-fb5f-486c-aaa1-e0d855b6df9c/svn/white-royal-mouldings-baseboard-mldp01x01bocwh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5165-1-in-x-1-in-x-8-ft-PVC-Composite-White-Colonial-Outside-Corner-Base-Molding-MLDP01X01BOCWH/100074228,7.74,7.74,The Colonial 8 ft. x 1 in. x 1 in. Outside Corner Base Molding offers a prefinished piece of molding for use on any outside corner to protect and transition. The bone white hue of the molding easily coordinates with existing color schemes and can be re-painted if necessary. When you add molding to your room it adds value and a nice finishing touch.,43%,Cost of Goods Sold,Royal Mouldings 5165 1 in. x 1 in. x 8 ft. PVC Composite White Colonial Outside Corner Base Molding
10.98,836483,https://images.thdstatic.com/productImages/bdfb52e9-6a4a-4c5e-9bd4-d3e3ec231cd3/svn/white-royal-mouldings-corner-moulding-mldp02x02wm205wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5205-1-1-8-in-x-1-1-8-in-x-96-in-Finished-PVC-White-Outside-Corner-Moulding-1-Piece-8-Total-Linear-Feet-MLDP02X02WM205WH/202089993,10.98,10.98,"This 8 ft. x 1-1/8 in. x 1-1/8 in. Cellular Vinyl Outside Corner Molding adds an attractive touch to outside corners, both in rooms and on exteriors. Install as is, colored bright white, or paint or stain to your liking. Adding molding to your home or office adds value and a nice finishing touch.",43%,Cost of Goods Sold,Royal Mouldings 5205 1 1/8 in. x 1 1/8 in. x 96 in. Finished PVC White Outside Corner Moulding (1-Piece − 8 Total Linear Feet)
7.58,901483,https://images.thdstatic.com/productImages/a1cf998e-36d8-41c9-8a35-02ad9bf7fbb2/svn/white-royal-mouldings-base-cap-mldp01x01wm291wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5262-9-16-in-x-1-1-8-in-x-8-ft-PVC-Composite-White-Ply-Cap-Molding-MLDP01X01WM291WH/100044958,7.58,7.58,The Royal Moldings 8 ft. x 1-1/8 in. x 9/16 in. PVC Ply Cap Molding installs over paneling edges to create a simple chair rail or transition point. Its PVC construction ensures durability. Adding molding to your home or office adds value and a nice finishing touch.,43%,Cost of Goods Sold,Royal Mouldings 5262 9/16 in. x 1-1/8 in. x 8 ft. PVC Composite White Ply Cap Molding
9.78,890789,https://images.thdstatic.com/productImages/4171ad46-a4ee-488b-8081-a2bc45bab3d3/svn/white-royal-mouldings-casing-mldp01x02cowh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5445-9-16-in-x-2-1-4-in-x-7-ft-PVC-Composite-White-Colonial-Casing-Molding-MLDP01X02COWH/100025348,9.78,9.78,The Royal Moldings 7 ft. x 2-1/4 in. x 9/16 in. PVC Colonial Casing is a durable molding. Casing add to any room creates beautiful transitions around doors and windows. Adding molding to your room adds a finishing touch and value to your home or office.,43%,Cost of Goods Sold,Royal Mouldings 5445 9/16 in. x 2-1/4 in. x 7 ft. PVC Composite White Colonial Casing Molding
11.18,901659,https://images.thdstatic.com/productImages/c62da7ea-0fd1-4881-a126-4631fbb8a92a/svn/white-royal-mouldings-baseboard-mldp01x02wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5523-1-2-in-x-2-40-93-in-x-96-in-Finished-PVC-Composite-White-Baseboard-Moulding-1-Piece-8-Total-Linear-Feet-MLDP01X02WH/100084397,11.18,11.18,Hide gaps and help protect walls from traffic with this 8 ft. x 2-7/16 in. x 1/2 in. PVC Ranch Base Molding. The base molding helps add a subtle decorative touch to your home and are constructed from extruded polymer for durability. Easy to install with standard wood working tools and no splitting or cracking.,43%,Cost of Goods Sold,Royal Mouldings 5523 1/2 in. x  2 40/93 in. x  96 in. Finished PVC Composite White Baseboard Moulding (1-Piece − 8 Total Linear Feet)
4.94,901578,https://images.thdstatic.com/productImages/b746f3fa-adf0-4313-a1e8-687f9188d97d/svn/white-royal-mouldings-general-purpose-moulding-mldp00x02wm268wh-64_1000.jpg,Royal Mouldings,https://www.homedepot.com/p/Royal-Mouldings-5534-4-25-in-x-1-1-8-in-x-96-in-Finished-PVC-White-Lattice-Moulding-1-Piece-8-Total-Linear-Feet-MLDP00X02WM268WH/100035782,4.94,4.94,"Give your home a seamless look with the Royal Moldings 8 ft. x 1-1/8 in. x 5/32 in. PVC Lattice Molding. With a small-profile design, this molding is great for covering small cracks or gaps and plastic construction is durable and allows for easy maintenance. Adding molding to your home or office adds value and a nice finishing touch.",43%,Cost of Goods Sold,Royal Mouldings 5534 4/25 in. x 1 1/8 in. x 96 in. Finished PVC White Lattice Moulding (1-Piece − 8 Total Linear Feet)
