Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
19.98,603651,https://images.thdstatic.com/productImages/f55b40e7-c44e-4b71-9975-a7930bcebe4d/svn/sierra-pacific-industries-framing-lumber-769887254820-64_1000.jpg,Sierra Pacific Industries,https://www.homedepot.com/p/Sierra-Pacific-Industries-2-in-x-6-in-x-10-ft-2-Premium-Grade-Fir-Dimensional-Lumber-769887254820/333311970,19.98,19.98,"Pound for pound, fir is 1 of the strongest western soft woods. This wood is used in the manufacturing of more products than any other lumber species. This strong, reliable, and workable wood is perfect for use in any construction or hobby driven projects. The product is easy to glue and has good nail and screw holding properties. The paint retention properties are good and it is fairly easily treated with preservatives.",43%,Cost of Goods Sold,Sierra Pacific Industries 2 in. x 6 in. x 10 ft. #2 Premium Grade Fir Dimensional Lumber
15.98,603643,https://images.thdstatic.com/productImages/f55b40e7-c44e-4b71-9975-a7930bcebe4d/svn/sierra-pacific-industries-framing-lumber-769887101032-64_1000.jpg,Sierra Pacific Industries,https://www.homedepot.com/p/Sierra-Pacific-Industries-2-in-x-6-in-x-8-ft-2-Premium-Grade-Fir-Dimensional-Lumber-769887101032/334787345,15.98,15.98,"Pound for pound, fir is one of the strongest western soft woods. This wood is used in the manufacturing of more products than any other lumber species. This strong, reliable, and workable wood is perfect for use in any construction or hobby driven projects. The product is easy to glue and has good nail and screw holding properties. The paint retention properties are good and it is fairly easily treated with preservatives.",43%,Cost of Goods Sold,Sierra Pacific Industries 2 in. x 6 in. x 8 ft. # 2 Premium Grade Fir Dimensional Lumber
15.98,603643,https://images.thdstatic.com/productImages/f55b40e7-c44e-4b71-9975-a7930bcebe4d/svn/sierra-pacific-industries-framing-lumber-769887254813-64_1000.jpg,Sierra Pacific Industries,https://www.homedepot.com/p/Sierra-Pacific-Industries-2-in-x-6-in-x-8-ft-2-Premium-Grade-Fir-Dimensional-Lumber-769887254813/333311570,15.98,15.98,"Pound for pound, fir is 1 of the strongest western soft woods. This wood is used in the manufacturing of more products than any other lumber species. This strong, reliable, and workable wood is perfect for use in any construction or hobby driven projects. The product is easy to glue and has good nail and screw holding properties. The paint retention properties are good and it is fairly easily treated with preservatives.",43%,Cost of Goods Sold,Sierra Pacific Industries 2 in. x 6 in. x 8 ft. #2 Premium Grade Fir Dimensional Lumber
13.47,137195,https://images.thdstatic.com/productImages/7cc67484-ff32-4b2e-a99f-7c8ab7dddac2/svn/sierra-pacific-industries-framing-lumber-769887140918-64_1000.jpg,Sierra Pacific Industries,https://www.homedepot.com/p/Sierra-Pacific-Industries-4-in-x-4-in-x-8-ft-2-Premium-Grade-Dimensional-Lumber-769887140918/334176028,13.47,13.47,"Pound for pound, Fir is one of the strongest western soft woods. This wood is used in the manufacturing of more products than any other lumber species. This item offers a very high structural quality. This product is easy to glue and has good nail and screw holding properties. The paint retention properties are great and it is fairly easily treated with preservatives.",43%,Cost of Goods Sold,Sierra Pacific Industries 4 in. x 4 in. x 8 ft. #2-Premium Grade Dimensional Lumber
16.28,1001358552,https://images.thdstatic.com/productImages/2f46514e-bef4-4286-8d44-986f878a8ac8/svn/sika-deck-parts-accessories-7116170-64_1000.jpg,Sika,https://www.homedepot.com/p/Sika-2-lb-PostFix-Fence-Post-Mix-Mix-In-The-Bag-Expanding-Foam-for-Supporting-Non-Structural-Posts-Mailbox-Sign-7116170/300934597,16.28,16.28,"Sika Fence Post Mix is a 2-component, pre-proportioned polyurethane resin. It is mixed in the bag to produce expanding foam for supporting and backfilling fence, mail box, gate and signage posts. Suitable for all types of posts including wood, steel and PVC.",43%,Cost of Goods Sold,"Sika 2 lb. PostFix Fence Post Mix, Mix-In-The-Bag Expanding Foam for Supporting Non-Structural Posts, Mailbox, Sign"
17.31,271360,https://images.thdstatic.com/productImages/4b21c264-c592-41f5-ab18-05e2c3a7c2da/svn/gray-sika-concrete-sealant-7116080-64_1000.jpg,Sika,https://www.homedepot.com/p/Sika-29-fl-oz-Sikaflex-Self-Leveling-Horizontal-Joint-Elastic-Polyurethane-Sealant-in-Gray-7116080/300934522,17.31,17.31,"Sikaflex 29 fl. oz. Self-Leveling Sealant is a single component, self-leveling, premium-grade polyurethane sealant with an accelerated curing capacity used to seal gaps, joints and cracks. No tooling feature saves time and money. 29 fl. oz. sizes is ideal for larger projects.",43%,Cost of Goods Sold,Sika 29 fl. oz. Sikaflex Self-Leveling Horizontal Joint Elastic Polyurethane Sealant in Gray
161.3,1005620897,https://images.thdstatic.com/productImages/b31b69ae-8468-4f4e-81c4-7038d7834b97/svn/monument-valley-silvermine-stone-faux-stone-siding-mv-bl-xx-fl-64_1000.jpg,Silvermine Stone,https://www.homedepot.com/p/Silvermine-Stone-6-in-x-24-in-Stone-Veneer-Ledgestone-Flat-Panel-Monument-Valley-Box-of-8-MV-BL-XX-FL/314173148,161.3,161.3,"Belterra offers a real stone appearance that compliments and integrates seamlessly with multiple materials and home styles, creating balance and flow while providing patented water protection for your propertyBelterra mortarless stone veneer panels by Silvermine Stone give your project the beauty of natural stone together with the world's only waterproof stone panels easily installed without mortar, masons or mess. Silvermine's patented shingling system allows Belterra Stone to be easily installed without the extra step of installing a water-resistant barrier and will protect your home from rot, mold and mildew and insects for years to come. Using Silvermine's stainless steel screws, the patented aluminum flashing and fastening system will both secure your stone and act as a water barrier, just like the shingles on your roof. Transform your home and protect your biggest investment at the same time with Belterra. Increase the value of your home with an upgrade that provides the highest return for your investment you can make (95.6% R.O.I. per Remodeling Magazine) and enjoy a new accent wall, backsplash, wainscoting below siding, great new exterior facade or other endless options. Belterra is the easiest stone to install on the market today.",43%,Cost of Goods Sold,Silvermine Stone 6 in. x 24 in. Stone Veneer Ledgestone Flat Panel Monument Valley (Box of 8)
0.64,461466,https://images.thdstatic.com/productImages/d11b0147-b052-40c7-b53a-f0260bb3293e/svn/simpson-strong-tie-corner-braces-a34-64_1000.jpg,Simpson Strong-Tie,https://www.homedepot.com/p/Simpson-Strong-Tie-1-7-16-in-x-2-1-2in-Galvanized-Framing-Angle-A34/100375340,0.64,0.64,"Not only do angles make joints stronger, they also provide more consistent, straight corners. Simpson Strong-Tie offers a wide variety of angles in various sizes and thicknesses to handle light-duty jobs or projects where a structural connection is needed. Some can be bent (skewed) to match the project. For outdoor projects or those where moisture is present, use our ZMAX zinc-coated connectors, which provide extra resistance against corrosion (look for a ""Z"" at the end of the model number).",43%,Cost of Goods Sold,Simpson Strong-Tie 1-7/16 in. x 2-1/2in. Galvanized Framing Angle
0.88,669412,https://images.thdstatic.com/productImages/836e7164-bf73-4b31-bf5a-8c2f4fa1edf7/svn/simpson-strong-tie-corner-braces-a34z-64_1000.jpg,Simpson Strong-Tie,https://www.homedepot.com/p/Simpson-Strong-Tie-1-7-16-in-x-2-1-2in-ZMAX-Galvanized-Framing-Angle-A34Z/100375369,0.88,0.88,"Not only do angles make joints stronger, they also provide more consistent, straight corners. Simpson Strong-Tie offers a wide variety of angles in various sizes and thicknesses to handle light-duty jobs or projects where a structural connection is needed. Some can be bent (skewed) to match the project. For outdoor projects or those where moisture is present, use our ZMAX zinc-coated connectors, which provide extra resistance against corrosion (look for a ""Z"" at the end of the model number).",43%,Cost of Goods Sold,Simpson Strong-Tie 1-7/16 in. x 2-1/2in. ZMAX Galvanized Framing Angle
0.74,461474,https://images.thdstatic.com/productImages/a47eb3e7-d05b-44e1-89cd-a8408bf3821f/svn/simpson-strong-tie-corner-braces-a35-64_1000.jpg,Simpson Strong-Tie,https://www.homedepot.com/p/Simpson-Strong-Tie-1-7-16-in-x-4-1-2-in-Galvanized-Framing-Angle-A35/100375341,0.74,0.74,"Not only do angles make joints stronger, they also provide more consistent, straight corners. Simpson Strong-Tie offers a wide variety of angles in various sizes and thicknesses to handle light-duty jobs or projects where a structural connection is needed. Some can be bent (skewed) to match the project. For outdoor projects or those where moisture is present, use our ZMAX zinc-coated connectors, which provide extra resistance against corrosion (look for a ""Z"" at the end of the model number).",43%,Cost of Goods Sold,Simpson Strong-Tie 1-7/16 in. x 4-1/2 in. Galvanized Framing Angle
