Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
619,1009818314,https://images.thdstatic.com/productImages/f58c6853-8412-4b68-81b7-c8bb99dbed05/svn/gray-horow-bidet-toilets-t03-64_1000.jpg,HOROW,https://www.homedepot.com/p/HOROW-Tankless-Elongated-Smart-Toilet-Bidet-in-White-with-Auto-Flush-Heated-Seat-Warm-Air-Dryer-Bubble-Infusion-Wash-T03/325175066,619,619,"The HOROW Smart Toilet Bidet System gives your bathroom an upgrade that's easy to install. It features auto flush, a heated seat, an air dryer, massage washing, auto wash and antibiosis nozzle, night light and 6 level safety protection. This luxurious bidet system is designed with a wireless remote so you can change the settings exactly to your liking.",43%,Cost of Goods Sold,"HOROW Tankless Elongated Smart Toilet Bidet in White with Auto Flush, Heated Seat, Warm Air Dryer, Bubble Infusion Wash"
439,1004869199,https://images.thdstatic.com/productImages/b208fca1-97ef-4ef4-ae6a-a712867c7398/svn/white-kohler-alcove-bathtubs-k-r23217-la-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Elmbrook-60-in-x-30-25-in-Soaking-Bathtub-with-Left-Hand-Drain-in-White-K-R23217-LA-0/311699619,439,439,"The Elmbrook 60 in. alcove bath is a simple, versatile design with timeless style. Defined by sleek lines and an integral apron, this easy-to-clean bath offers a polished look that complements traditional or contemporary bathroom decor. It comes with a lifetime limited warranty.",43%,Cost of Goods Sold,KOHLER Elmbrook 60 in. x 30.25 in. Soaking Bathtub with Left-Hand Drain in White
179,1006587338,https://images.thdstatic.com/productImages/45d0bddb-734c-4909-87bc-4f5b99e1bc3e/svn/white-glacier-bay-one-piece-toilets-n2420-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-McClure-12-inch-Rough-In-One-Piece-1-1-GPF-1-6-GPF-Dual-Flush-Elongated-Toilet-in-White-Seat-Included-N2420/317676800,179,179,"This white one-piece toilet by Glacier Bay occupies minimal space while offering the spaciousness of an elongated bowl. This high-efficiency unit delivers 1.1 GPF for liquid flushes and 1.6 for full flushes, both options easily located at the top-mounted push button. This toilet features integrated tank-to-bowl construction for easy cleaning and its soft lines and sleek curves create an elegant design. While conserving water so you can save on your utility bills, this vitreous china-construction toilet is crack-resistant and includes all necessary installation hardware and a slow-close seat.",43%,Cost of Goods Sold,Glacier Bay McClure 12 inch Rough In One-Piece 1.1 GPF/1.6 GPF Dual Flush Elongated Toilet in White Seat Included
134,1007773039,https://images.thdstatic.com/productImages/c833b45a-96e6-49f0-a295-3abeaaadf1f8/svn/white-panasonic-bath-fans-rg-c811a-64_1000.jpg,Panasonic,https://www.homedepot.com/p/Panasonic-Whisper-Choice-DC-Pick-A-Flow-80-110-CFM-Ceiling-Bathroom-Exhaust-Fan-with-Flex-Z-Fast-Bracket-RG-C811A/320520625,134,134,"The Whisper Choice DC exhaust fan with Pick-A-Flow CFM allows you to choose your airflow, 80 or 110 CFM. Simplify the selection process and ensure optimum CFM performance while eliminating humidity, mold, mildew, and other air pollutants from the bathroom and increasing your air quality. The DC-ECM Motor technology offers reduced energy costs, long life and is environmentally friendly. In addition to bathrooms, this fan is your ventilation solution for medium-to-large sized rooms - laundry room, sunroom, basement, or garage.",43%,Cost of Goods Sold,Panasonic Whisper Choice DC Pick-A-Flow 80/110 CFM Ceiling Bathroom Exhaust Fan with Flex-Z Fast Bracket
199,1003951328,https://images.thdstatic.com/productImages/17405bb9-57a1-4a57-a9ec-82b7f7a493a3/svn/Kohler-Highline-Arc-The-Complete-Solution-2-Piece-Elongated-Toilet-Front_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Highline-Arc-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-K-78279-0/307908571,199,199,"Trusted for years by professionals, Highline toilets are KOHLER's bestselling toilet family. A brilliant blend of style and water efficiency, this Highline Arc toilet is distinguished by an elegant flared tank. Coupled with KOHLER's powerful canister flush valve, there's no sacrificing performance for design. An innovative 1.28 Gal. flush setting provides significant water savings of up to 16,500 Gal. per year, compared to an old 3.5 Gal. toilet. This Complete Solution package includes everything necessary for installation and is available exclusively at The Home Depot.",43%,Cost of Goods Sold,KOHLER Highline Arc 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Chair Height Toilet in White with Soft Close Seat
169,1011059355,https://images.thdstatic.com/productImages/a7235111-ada8-435e-8375-7ed3b513631a/svn/white-american-standard-two-piece-toilets-788aa104-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Cadet-12-in-Antimicrobial-2-Piece-1-28-GPF-Single-Flush-Chair-Height-Elongated-Toilet-with-Slow-Close-Seat-in-White-788AA104-020/329008699,169,169,"The cadet chair height elongated toilet from American Standard is a high-efficiency, ultra-low consumption toilet that uses 20% less water than conventional toilets without sacrificing performance. Combining power and convenience, the cadet stands at a comfortable height for ease of use. Features exclusive ever clean antimicrobial surface on the toilet and seat, and power wash rim for a longer-lasting clean.",43%,Cost of Goods Sold,American Standard Cadet 12 in. Antimicrobial 2-Piece 1.28 GPF Single Flush Chair Height Elongated Toilet with Slow Close Seat in White
149,1011059354,https://images.thdstatic.com/productImages/9d300084-40ef-42bb-adaf-bfbabe12c98a/svn/white-american-standard-two-piece-toilets-788ba104-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Cadet-12-in-Antimicrobial-2-Piece-1-28-GPF-Single-Flush-Chair-Height-Round-Toilet-with-Slow-Close-Seat-in-White-788BA104-020/329008710,149,149,"The Cadet Chair Height Round Front Toilet from American Standard is a high-efficiency, ultra-low consumption toilet that uses 20% less water than conventional toilets without sacrificing performance. Combining power and convenience, the Cadet stands at a comfortable height for ease of use. Features exclusive EverClean antimicrobial surface on the toilet and seat, and PowerWash rim for a longer-lasting clean.",43%,Cost of Goods Sold,American Standard Cadet 12 in. Antimicrobial 2-Piece 1.28 GPF Single Flush Chair Height Round Toilet with Slow Close Seat in White
249,1005143683,https://images.thdstatic.com/productImages/d43e5671-ee9b-4fc4-8ce7-9c3f60886767/svn/Champion-Tall-Height-Elongated-Toilet-in-Room_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Champion-Two-Piece-1-28-GPF-Single-Flush-Elongated-Chair-Height-Toilet-with-Slow-Close-Seat-in-White-747AA107SC-020/312442216,249,249,"To verify its power and unmatched performance, the Champion Right Height Toilet has been tested and proven by American Standard to flush a bucket of golf balls in a single flush, using 20% less water than conventional toilets. Newly updated with a clean, streamlined tank and cover to complement today's bathroom, this dependable, clog-free toilet comes with a slow-close seat featuring an extra-sturdy lid, enhanced for stability and flex-free comfort, plus a stylish trip lever for a decorative touch. To ensure longer-lasting cleanliness, the PowerWash rim cleans the bowl with every flush and the EverClean coating inhibits the growth of mold and mildew. Backed by an industry-leading warranty, the Champion toilet is unrivaled for power, performance, dependability and style, and is available exclusively at the Home Depot.",43%,Cost of Goods Sold,American Standard Champion Two-Piece 1.28 GPF Single Flush Elongated Chair Height Toilet with Slow-Close Seat in White
129,1004159514,https://images.thdstatic.com/productImages/c6b881cc-9ac4-4ba6-86c9-f767952a53db/svn/white-glacier-bay-two-piece-toilets-n2450e-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-Power-Flush-12-inch-Rough-In-Two-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-N2450E/308702440,129,129,"Replace your old toilet with the Power Flush 2-piece 1.28 GPF High-Efficiency Single Flush Elongated Toilet Featuring Niagara Stealth Technology in White. This toilet features patented hydraulic technology, known as the Stealth. One flush thoroughly evacuates the bowl every time and eliminates double flushing. This toilet has achieved a quiet, powerful and proven flush saving thousands of gallons with no change in consumer use or behavior. The flapper less design means no costly flapper, chains or levers to replace and no leaks ever. Also, this toilet virtually eliminates all refill noise as the fill valve is never exposed.",43%,Cost of Goods Sold,Glacier Bay Power Flush 12 inch Rough In Two-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat Included
179,1008983028,https://images.thdstatic.com/productImages/9b62a7a5-3d90-4a9d-b419-326bd41ecbe0/svn/white-american-standard-two-piece-toilets-719aa101-020-64_1000.jpg,American Standard,https://www.homedepot.com/p/American-Standard-Rumson-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-is-Included-719AA101-020/323484855,179,179,"Rumson toilet from American Standard combines classic design and high performance for today's home. Engineered for industry-leading flush performance with the highest MaP score of 1,000 grams, the Rumson delivers the power to clear the bowl in a single flush. The PowerWash rim scrubs the bowl, keeping it fresher, longer while EverClean antimicrobial additive inhibits the growth of stain and odor causing bacteria, mold and mildew on the surface. The tall, elongated, 12 in. rough configuration includes a durable, slow-close seat.",43%,Cost of Goods Sold,American Standard Rumson 2-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat is Included
342,203075708,https://images.thdstatic.com/productImages/cce5476f-5f14-4de5-a504-c1e5ff8d21df/svn/white-kohler-two-piece-toilets-k-3817-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Memoirs-12-in-Rough-In-2-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Not-Included-K-3817-0/203075708,342,342,"Featuring the elegant architectural look of the Memoirs collection with Stately design, this two-piece toilet combines water-saving flush performance with traditional style. A high-efficiency 1.28 Gal. flush offers up to 16,500 Gal. of water savings per year, compared to a 3.5 Gal. toilet, without compromising flush power. The elongated bowl is positioned at a convenient height for comfort and ease of use.",43%,Cost of Goods Sold,KOHLER Memoirs 12 in. Rough In 2-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat Not Included
279,1005261406,https://images.thdstatic.com/productImages/29cf7f8d-d1b8-40ec-bf6c-69da53b99536/svn/white-kohler-two-piece-toilets-k-31674-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Gleam-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-K-31674-0/312838678,279,279,"This WaterSense-labeled high-efficiency toilet delivers water conservation and easy installation in a sleek, skirted design. The Gleam two-piece skirted toilet utilizes Kohler's patented new ReadyLock installation system for easier, more intuitive installation. The skirted trapway installs to the floor flange and attaches to the toilet, eliminating the need to drill holes for a standard 12"" rough-in while still offering the same secure installation as non-skirted toilets.",43%,Cost of Goods Sold,KOHLER Gleam 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Chair Height Toilet in White with Soft Close Seat
109,215583,https://images.thdstatic.com/productImages/6fe20a93-2ab3-453c-b589-a96123a18b20/svn/white-glacier-bay-two-piece-toilets-n2316-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-12-inch-Rough-In-Two-Piece-1-1-GPF-1-6-GPF-Dual-Flush-Elongated-Toilet-in-White-Seat-Included-N2316/100676582,109,109,"The Glacier Bay 2-Piece High-Efficiency Dual-Flush Complete Elongated Toilet in White delivers powerful 1.1 or 1.6 GPF performance and features a WaterSense certified design to help conserve water. This toilet's vitreous china construction offers resistance to acid, abrasion and staining. The all-in-one product contains the toilet bowl, tank and seat along with a wax ring and floor bolts with caps. It's backed by a limited lifetime warranty.",43%,Cost of Goods Sold,Glacier Bay 12 inch Rough In Two-Piece 1.1 GPF/1.6 GPF Dual Flush Elongated Toilet in White Seat Included
719,1010542474,https://images.thdstatic.com/productImages/ccb16c87-e4a7-4f41-8f09-0f4999042f32/svn/kohler-alcove-shower-doors-r30977-8l-bnk-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Echelon-48-in-x-70-in-Frameless-Pivot-Shower-Door-in-Anodized-Brushed-Nickel-with-Clear-Glass-R30977-8L-BNK/328003787,719,719,"The Echelon pivot shower door creates an open, airy look with its minimalist frameless design and ultra-low threshold. Designed for easy personalization, Echelon doors are available in a full range of KOHLER finishes and height and glass options, so you can choose the ideal door for your space. This adjustable-width door allows for simpler installation. The 5/16""-thick Crystal Clear glass offers a luxurious, heavier feel.",43%,Cost of Goods Sold,KOHLER Echelon 48 in. x 70 in. Frameless Pivot Shower Door in Anodized Brushed Nickel with Clear Glass
109,686826,https://images.thdstatic.com/productImages/63de0c84-6294-400e-94c2-2bdb10fc9a74/svn/white-glacier-bay-two-piece-toilets-n2428e-64_1000.jpg,Glacier Bay,https://www.homedepot.com/p/Glacier-Bay-12-inch-Rough-In-Two-Piece-1-28-GPF-Single-Flush-Elongated-Toilet-in-White-Seat-Included-N2428E/204074796,109,109,"Get high-performance with a beautifully designed all in one Glacier Bay 2-piece 1.28 GPF High-Efficiency Elongated Toilet in White. It has plenty of flush power and is easy to install with an all-in-one package that includes the tank, bowl, wax ring, seat, and floor mounting bolt . The vitreous china will resist stains, acid and abrasions to shine brightly for the life of the toilet. The elongated chair-height bowl gives maximum comfort and has a white porcelain finish that blends with any existing decor in your bathroom.",43%,Cost of Goods Sold,Glacier Bay 12 inch Rough In Two-Piece 1.28 GPF Single Flush Elongated Toilet in White Seat Included
259,1008431426,https://images.thdstatic.com/productImages/b1e9146d-bd9d-4514-b29f-dd84f604db7c/svn/white-kohler-two-piece-toilets-33201-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Elmbrook-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Chair-Height-Toilet-in-White-with-Soft-Close-Seat-33201-0/322194703,259,259,"A perfect blend of traditional and contemporary design, the Elmbrook toilet complements a full range of bathroom styles. Beveled edges and simple lines enhance its distinctive profile. An innovative 1.28 gpf setting provides significant water savings without sacrificing performance. The toilet features Revolution 360 swirl flushing technology that keeps your bowl clean longer than a conventional flush, and the innovative AquaPiston technology offers a patented flush engine that delivers a fast, powerful, and virtually plug-free flush. This Complete Solution package comes with all the necessary installation parts and a Quiet-Close seat for added convenience.",43%,Cost of Goods Sold,KOHLER Elmbrook 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Chair Height Toilet in White with Soft Close Seat
249,1007747064,https://images.thdstatic.com/productImages/b2853f48-0c07-4dcc-abc4-dde744a0955b/svn/white-kohler-two-piece-toilets-78305-0-64_1000.jpg,KOHLER,https://www.homedepot.com/p/KOHLER-Highline-Arc-Extra-Tall-12-in-Rough-In-2-Piece-1-28-GFP-Single-Flush-Elongated-Toilet-in-White-with-Soft-Close-Seat-78305-0/320422533,249,249,"The Highline Arc Tall two-piece elongated toilet is KOHLER tallest toilet - a full 2-1/2 in. taller than Comfort Height toilets to provide you not only with enhanced comfort and added ease to sit and stand, but to also aid in maintaining easy accessibility. With its clean, simple design and elegant flared tank, this Highline water-conserving toilet combines both style and function. An innovative 1.28-gallon flush setting provides significant water savings of up to 16,500 gallons per year compared to older 3.5-gallon toilets without sacrificing flushing power, and The Complete Solution package includes everything necessary for installation.",43%,Cost of Goods Sold,KOHLER Highline Arc Extra Tall 12 in. Rough In 2-Piece 1.28 GFP Single Flush Elongated Toilet in White with Soft Close Seat
39.98,1010139532,https://images.thdstatic.com/productImages/c756f743-8442-4571-834f-73e73db4c6c1/svn/white-bemis-toilet-seats-1203mslec-000-64_1000.jpg,BEMIS,https://www.homedepot.com/p/BEMIS-Affinity-Mr-Clean-Antimicrobial-Elongated-Soft-Close-Plastic-Closed-Toilet-Seat-in-White-Removes-for-Easy-Cleaning-1203MSLEC-000/326764954,39.98,39.98,"Mr. Clean elongated closed front toilet seat is made from plastic, which is smooth, easy to clean and long lasting and features an antimicrobial property built into the toilet seat to inhibit the growth of bacteria. With the stay-title seat fastening system, the seat does not shift around and stays firmly attached to the toilet. The whisper close feature prevents both the ring and cover from slamming and easy clean and change allows the seat to be easily removed for cleaning. This stylish seat also features front to back adjustability for the perfect bowl fit every time. Made with eco-friendly materials and processes.* Contains an antimicrobial agent that protects the toilet seat from odor and stain-causing bacteria, mold and mildew. This product does not protect users or others against bacteria, viruses, germs or other disease organisms. Always clean this product thoroughly. Mr. Clean and Mr. Clean M Net. are used under license from The Procter & Gamble Company or its affiliates.",43%,Cost of Goods Sold,BEMIS Affinity Mr. Clean Antimicrobial Elongated Soft Close Plastic Closed Toilet Seat in White Removes for Easy Cleaning
