Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
0.00,1006226186,https://images.thdstatic.com/productImages/ce212b5d-0206-48cb-8571-347f880670b3/svn/spax-deck-screws-4191020601002-64_1000.jpg,SPAX,https://www.homedepot.com/p/SPAX-14-x-4-in-Interior-Flat-Head-Wood-Screws-Construction-Torx-T-Star-Plus-8-EA-4191020601002/315315080,0.00,0.00,"The SPAX Factor - For the craftsman that concentrates on the details, We Work for You. For the Pro that puts qualify first, we help you create stronger connections, enhance performance and improve results when your reputation is on the line. This high performance wood screw is not your average screw. While it is designed for wood applications it is also functional for other materials like masonry, drywall, plastic and up to 24ga steel. Masonry and Concrete do require pre-drilling. It is made with carbon steel and coated for durability to fasten strongly and securely. SPAX is your trusted partner for your fastening needs. Do it Once, Do it Right with SPAX.",43%,Cost of Goods Sold,SPAX #14 x 4 in. Interior Flat Head Wood Screws Construction Torx T-Star Plus (8 EA)
174.6,1010720387,https://images.thdstatic.com/productImages/1fd10fa1-dafe-472a-a6d3-154a38ffe7f6/svn/spax-deck-screws-35704015401000-64_1000.jpg,SPAX,https://www.homedepot.com/p/SPAX-8-x1-5-8-in-Exterior-Trim-Head-Stainless-Steel-Wood-Deck-Screws-Powerdeck-TorxT-Star-Plus-2000-Each-Bulk-Bit-Included-35704015401000/328348765,174.6,174.6,"The SPAX Factor - For the craftsman that concentrates on the details, We Work for You. For the Pro that puts qualify first, we help you create stronger connections, enhance performance and improve results when your reputation is on the line. Say Good Bye to your fathers traditional lag. SPAX PowerLags offer superior installation performance and durability over traditional lag screws and carriage bolts for structural wood construction. Made of carbon steel and coated for long term durability to ensure your project endures. U.S made SPAX is your trusted partner for your fastening needs. Do it Once, Do it Right with SPAX.",43%,Cost of Goods Sold,SPAX #8 x1-5/8 in. Exterior Trim Head Stainless Steel Wood Deck Screws Powerdeck TorxT-Star Plus(2000 Each)Bulk Bit Included
299,1002637701,https://images.thdstatic.com/productImages/ebcba273-3b16-4570-af7c-134ba24ce119/svn/white-sterling-alcove-shower-walls-surrounds-72332700-0-64_1000.jpg,STERLING,https://www.homedepot.com/p/STERLING-STORE-60-in-W-x-75-75-in-H-1-Piece-Direct-to-stud-Back-Shower-Wall-in-White-72332700-0/302029095,299,299,"STORE+ is a fully customizable storage shower system with interchangeable accessories to eliminate clutter and organize your shower to fit your needs. Interchangeable corner accessories maximize your showering space. Need following products for complete shower: 72475700-0, 72171720-0 OR 72171710-0, 88038700-0 OR 88028700-0.",43%,Cost of Goods Sold,STERLING STORE+ 60 in. W x 75.75 in. H 1 -Piece Direct-to-stud Back Shower Wall in White
69.69,1013587517,https://images.thdstatic.com/productImages/98b93bfa-8276-436c-bb4b-004e9680b2e7/svn/black-svopes-balusters-spindles-tzlgfxyc44lg89mx5v0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-10-Pack-Deck-Balusters-44-in-Iron-Metal-Spindles-Staircase-Baluster-with-Screws-Black-Railing-for-Wood-TZLGFXYC44LG89MX5V0-1218/334306674,69.69,69.69,"10-Pack Deck Baluster. Enhance Your Deck with Style. These metal deck balusters are an ideal choice to upgrade your deck or stair. The black powder-coated iron is highly durable and can withstand outdoor conditions for years. Thanks to the pre-drilled holes and screws, installation is effortless. Enjoy a secure and beautiful deck with our railing balusters. Premium Iron, 10-Pack 44 in. Length, Stylish Design, Easy Installation.",43%,Cost of Goods Sold,"SVOPES 10-Pack Deck Balusters, 44 in. Iron Metal Spindles, Staircase Baluster with Screws, Black Railing for Wood"
166.49,1013531074,https://images.thdstatic.com/productImages/42dc402c-cc2a-4ae5-bc6a-f8756ddfa408/svn/black-svopes-balusters-spindles-hjycfxlg322p5yeeev0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-101-Pack-32-in-x-0-8-in-Metal-Deck-Balusters-Aluminum-Alloy-Staircase-Spindles-with-Screws-Outdoor-Deck-Railing-HJYCFXLG322P5YEEEV0-1218/334227786,166.49,166.49,"101-Pack Deck Baluster, Revamp Your Deck with Style. These metal deck balusters are an excellent option to upgrade your deck or stair. The black powder-coated aluminum alloy is highly durable and can withstand outdoor conditions for years. Thanks to the pre-drilled holes and screws, installation is effortless. Enjoy a safe and beautiful deck with our railing balusters. Aluminum Alloy, 101-Pack 32 in. Length, Stylish Design, Easy Installation",43%,Cost of Goods Sold,"SVOPES 101-Pack 32 in. x 0.8 in. Metal Deck Balusters, Aluminum Alloy Staircase Spindles with Screws, Outdoor Deck Railing"
71.99,1013587511,https://images.thdstatic.com/productImages/5587bc08-80d7-4695-a785-47d1886f12f8/svn/black-svopes-balusters-spindles-tlgyc32-2525-i5m3v0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-26-Pack-Deck-Balusters-32-25-in-x-1-in-Iron-Metal-Spindles-Staircase-Railing-with-Screws-Outdoor-Porch-TLGYC32-2525-I5M3V0-1218/334301541,71.99,71.99,"26 PCS Deck Baluster, Elevate Your Deck's Appeal. These metal deck balusters are a superb choice for upgrading your deck or stair. The black powder-coated iron is extremely durable and can withstand outdoor conditions over the years. Thanks to the pre-drilled holes and screws, installation is a breeze. Enjoy a safe and beautiful deck with our railing balusters. High-quality Iron, 26 Pack 32.25 in. Length, Stylish Design, Easy Installation.",43%,Cost of Goods Sold,"SVOPES 26 Pack Deck Balusters, 32.25 in. x 1 in. Iron Metal Spindles, Staircase Railing with Screws, Outdoor Porch"
152.99,1013587502,https://images.thdstatic.com/productImages/38c6a73c-56a9-489e-94e6-43ae98811277/svn/black-svopes-balusters-spindles-hjlgy32-2550-oibmv0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-51-Pack-32-25-in-x-1-in-Metal-Deck-Balusters-Aluminum-Alloy-Staircase-Spindles-with-Screws-Outdoor-Deck-Railing-HJLGY32-2550-OIBMV0-1218/334261298,152.99,152.99,"51 PCS Deck Baluster, Enhance Your Deck with Style. These metal deck balusters are an excellent choice for upgrading your deck or stair. The black powder-coated aluminum alloy is highly durable and can withstand outdoor conditions over the years. Thanks to the pre-drilled holes and screws, installation is effortless. Enjoy a safe and beautiful deck with our railing balusters. Aluminum Alloy Construction, 51-Pack, 32.25 in. in Length, Fashionable Deck Balusters, Easy Installation",43%,Cost of Goods Sold,"SVOPES 51 Pack 32.25 in. x 1 in. Metal Deck Balusters, Aluminum Alloy Staircase Spindles with Screws, Outdoor Deck Railing"
172.99,1013587504,https://images.thdstatic.com/productImages/2df6b08b-158f-4a5c-963c-5d6037046a57/svn/black-svopes-balusters-spindles-hjlgy29-5-1606wbrv0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-61-Pack-Metal-Deck-Balusters-29-5-x-1-in-Staircase-Spindles-Aluminum-Alloy-Railing-for-Wood-and-Composite-Deck-HJLGY29-5-1606WBRV0-1218/334261595,172.99,172.99,"61-Pack Deck Baluster. Enhance Your Deck with Style. These metal deck balusters are an excellent option to upgrade your deck or stair. The black powder-coated aluminum alloy is durable and can withstand outdoor conditions over the years. Thanks to the pre-drilled holes and screws, installation is a breeze. Enjoy a secure and beautiful deck with our railing balusters. Aluminum Alloy, 61-Pack 29.5 in. Length, Stylish Design, Easy Installation.",43%,Cost of Goods Sold,"SVOPES 61-Pack Metal Deck Balusters, 29.5 x 1 in. Staircase Spindles, Aluminum Alloy Railing for Wood and Composite Deck"
189.99,1013587506,https://images.thdstatic.com/productImages/e5f091fe-438b-4e4f-ac87-070ff64d4971/svn/black-svopes-balusters-spindles-hjlgy32-2560-gy6gv0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-61-Pack-Metal-Deck-Spindles-32-25-in-x-1-in-Aluminum-Alloy-Balusters-with-Screws-Outdoor-Staircase-Railing-for-Wood-HJLGY32-2560-GY6GV0-1218/334261545,189.99,189.99,"61-Pack Deck Baluster, Upgrade Your Deck Instantly. These metal deck balusters are an outstanding choice to enhance your deck or stair. The black powder-coated aluminum alloy is highly durable and can last for years even in outdoor conditions. With pre-drilled holes and screws, installation is a breeze. Enjoy a secure and beautiful deck with our railing balusters. Aluminum Alloy, 61-Pack 32.25 in. Length, Stylish Design, Easy Installation.",43%,Cost of Goods Sold,"SVOPES 61-Pack Metal Deck Spindles, 32.25 in. x 1 in. Aluminum Alloy Balusters with Screws, Outdoor Staircase Railing for Wood"
129.19,1013531072,https://images.thdstatic.com/productImages/1476d376-89d6-4c51-ad21-d9b2076c9776/svn/black-svopes-balusters-spindles-hjlgy29-5-175h93jv0-1218-64_1000.jpg,SVOPES,https://www.homedepot.com/p/SVOPES-76-Pack-29-5-in-x-1-in-Metal-Deck-Balusters-Aluminum-Alloy-Staircase-Spindles-with-Screws-Outdoor-Deck-Railing-HJLGY29-5-175H93JV0-1218/334227583,129.19,129.19,"Deck Baluster, 76-Pack for Indoor and Outdoor Perfection. These metal deck balusters are an ideal choice to upgrade your deck or stair. The black powder-coated aluminum alloy is highly durable and can withstand outdoor exposure for years. Thanks to the pre-drilled holes and screws, installation is effortless. Enjoy a secure and beautiful deck with our railing balusters. Aluminum Alloy, 76-Pack 29.5 in. Length, Stylish Design, Easy Installation",43%,Cost of Goods Sold,"SVOPES 76-Pack 29.5 in. x 1 in. Metal Deck Balusters, Aluminum Alloy Staircase Spindles with Screws, Outdoor Deck Railing"
