Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
29.97,133969,https://images.thdstatic.com/productImages/c08a6a7c-d54d-4323-9ed3-8b6397912cf9/svn/grip-rite-deck-screws-ptn2s5-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-8-x-2-in-2-Phillips-Bugle-Head-Coarse-Thread-Coated-Exterior-Screws-5-lb-Box-PTN2S5/100136822,29.97,29.97,"Grip-Rite PTN2S5 PrimeGuard #8 x 2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Wood Screws 5 lb. Box
98.97,137470,https://images.thdstatic.com/productImages/5b856ac7-c051-496b-9d2d-88339beadcd3/svn/grip-rite-deck-screws-ptn21225b-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-2-Phillips-Bugle-Head-Coarse-Thread-Coated-Exterior-Screws-25-lb-Box-PTN21225B/100132182,98.97,98.97,"Grip-Rite PTN21225B PrimeGuard #9 x 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Wood Screw 25 lb. Box
29.97,134370,https://images.thdstatic.com/productImages/27978fbd-c2be-4bee-88be-3b9a4a840054/svn/grip-rite-deck-screws-ptn212s5-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-2-Phillips-Bugle-Head-Coarse-Thread-Coated-Exterior-Screws-5-lb-Box-PTN212S5/100136137,29.97,29.97,"Grip-Rite PTN212S5 PrimeGuard #9 x 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Wood Screws 5 lb. Box
9.97,134228,https://images.thdstatic.com/productImages/3aa22cbf-486f-4d24-b3a7-b72ce4c0fcab/svn/grip-rite-deck-screws-ptn212s1-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-2-Phillips-Bugle-Head-Coarse-Thread-Sharp-Point-Coated-Exterior-Screws-1-lb-Box-PTN212S1/100173447,9.97,9.97,"Grip-Rite PTN3S5 PrimeGuard #9 x 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Sharp Point Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 2-1/2 in. #2 Phillips Bugle Head Coarse Thread Sharp Point Coated Exterior Wood Screws 1 lb. Box
6.58,1002149888,https://images.thdstatic.com/productImages/84d74f9b-4856-4bb1-b693-f7d397726c5c/svn/grip-rite-deck-screws-p212stgd40-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-Star-Drive-Bugle-Head-Coarse-Thread-Coated-Deck-Screws-40-per-Box-P212STGD40/300248832,6.58,6.58,"Grip-Rite P212STGD40 #9 x 2-1/2 in. Gold exterior self-starting flat head wood deck screws feature a T17 point for easy, hassle-free installation. PrimeGuard Plus zinc coating protects these fasteners from corrosion and rust, prolonging the life of your deck. Improved thread design and nibs under the drive head reduce slippage in your treated wood and wood to wood deck.",43%,Cost of Goods Sold,Grip-Rite #9 x 2-1/2 in. Star Drive Bugle Head Coarse Thread Coated Deck Screws 40 per Box
6.58,1000009608,https://images.thdstatic.com/productImages/157cb7aa-a27c-4b9d-af45-d6dbcdfd49ca/svn/grip-rite-deck-screws-p212stwh40-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-Star-Drive-Bugle-Head-Coarse-Thread-Coated-Deck-Screws-40-per-Box-P212STWH40/204172241,6.58,6.58,"Grip-Rite P212STWH40 PrimeGuard PLUS #9 x 2-1/2 in. White Star Drive Bugle Head Coarse Thread Coated Deck Screws feature a T17 point for easy, hassle-free installation. PrimeGuard Plus coating protects these fasteners from corrosion and rust, prolonging the life of your deck. Improved thread design and nibs under the drive head reduce slippage in your treated wood and wood to wood deck.",43%,Cost of Goods Sold,Grip-Rite #9 x 2-1/2 in. Star Drive Bugle Head Coarse Thread Coated Deck Screws 40 per Box
38.97,292045,https://images.thdstatic.com/productImages/ebc425a6-5009-41ec-9988-84316c8df1bd/svn/grip-rite-composite-deck-screws-n212cst5-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-2-1-2-in-Star-Drive-PrimeGuard-Plus-Pancake-Head-Composite-Deck-Screws-5-lb-Box-N212CST5/202755203,38.97,38.97,Grip-Rite N212CST5 #9 x 2-1/2 in. Star Drive PrimeGuard Plus Pancake Head Composite Deck Screws are designed for attaching composite decking material to wood substrates. Coarse threads and T17 point ensure fast driving with no bulging in non-wood deck boards. Brown polymer coating blends in with many manufactured decking products and provides a barrier against corrosion from treated products.,43%,Cost of Goods Sold,Grip-Rite #9 x 2-1/2 in. Star Drive PrimeGuard Plus Pancake Head Composite Deck Screws 5 lb. Box
49.87,1005194600,https://images.thdstatic.com/productImages/655d4a68-7acf-4e99-910c-2b2f9a333a63/svn/grip-rite-deck-screws-ptn310b-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-3-in-2-Phillips-Bugle-Head-Coarse-Thread-Coated-Exterior-Screws-10-lb-Box-PTN310B/312080424,49.87,49.87,"Grip-Rite PTN310B PrimeGuard #9 x 3 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 3 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Wood Deck Screws 10 lb. Box
9.97,137632,https://images.thdstatic.com/productImages/b1c1766c-c5f9-4bc1-82d6-b206e6da68a3/svn/grip-rite-deck-screws-ptn325b-64_1000.jpg,Grip-Rite,https://www.homedepot.com/p/Grip-Rite-9-x-3-in-2-Phillips-Bugle-Head-Coarse-Thread-Coated-Exterior-Screws-25-lb-Box-PTN325B/100152290,9.97,9.97,"Grip-Rite PTN325B PrimeGuard #9 x 3 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Screws feature a sharp point and 10-year coating for quality and value. Designed for exterior, wood to wood applications, the coarse threads reduce splitting and speed installation. Backed by a limited lifetime warranty, these screws are perfect for your weekend DIY projects.",43%,Cost of Goods Sold,Grip-Rite 3 in. #2 Phillips Bugle Head Coarse Thread Coated Exterior Wood Deck Screws 25 lb. Box
8.83,1013666747,https://images.thdstatic.com/productImages/74464fa2-f968-445d-b024-44495c9f73f4/svn/natural-house-of-fara-general-purpose-moulding-598ins-64_1000.jpg,HOUSE OF FARA,https://www.homedepot.com/p/HOUSE-OF-FARA-1-2-in-D-x-1-in-W-x-84-in-L-Unfinished-Hard-Wood-Dentil-Drip-Cap-Moulding-598INS/334452129,8.83,8.83,"The house of fara Basswood dentil panel moulding displays a bold detailed dentil design that will complement a variety of styles. Use it to add a decorative element to almost any surface while creating a finished look to the room. This solid basswood moulding may be clear coated, stained or painted to match your existing decor.",43%,Cost of Goods Sold,HOUSE OF FARA 1/2 in. D x 1 in. W x 84 in. L Unfinished Hard Wood Dentil Drip Cap Moulding
