Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
2.06,338872,https://images.thdstatic.com/productImages/ee98ec39-df74-4cf0-956b-886849587069/svn/white-woodgrain-millwork-baseboard-10001003-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-LWM620-15-32-in-D-x-4-1-4-in-W-Primed-Medium-Density-Fiberboard-MDF-Baseboard-Molding-10001003/100321330,2.06,2.06,The Woodgrain Millwork 15/32 in. x 4-1/4 in. LWM620 Primed MDF base is the perfect addition to dress up any room. The Woodgrain Millwork Primed MDF LWM620 base is used cover any imperfections where floor and wall meet. Base Molding can also be used as starter point for a more elaborate built up base boards. Combing other moldings with this base can create looks that range from classic to elegant.,43%,Cost of Goods Sold,Woodgrain Millwork LWM620 - 15/32 in. D x 4-1/4 in. W Primed Medium Density Fiberboard (MDF) Baseboard Molding
129,1001409749,https://images.thdstatic.com/productImages/2ed6a754-76f7-415c-a22c-f544660e4231/svn/white-woodgrain-millwork-baseboard-10004252-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Pro-Pack-163-9-16-in-x-5-1-4-in-x-192-in-Primed-Finger-Jointed-Baseboard-Moulding-5-Pack-80-Total-Linear-Feet-10004252/206033500,129,129,The Woodgrain Millwork 9/16 in. x 5-1/4 in. LWM 163E Primed Finger-Jointed base ProPack is the perfect addition to dress up any room. The Woodgrain Millwork Primed Finger-Jointed LWM 163E base ProPack is used covers any imperfections where floor and wall meet. Base Molding can also be used as starter point for a more elaborate built up base boards. Combing other moldings with this base can create looks that range from classic to elegant.,43%,Cost of Goods Sold,Woodgrain Millwork Pro Pack 163 9/16 in. x  5 1/4 in. x  192 in. Primed Finger Jointed Baseboard Moulding (5-Pack − 80 Total Linear Feet)
27.98,711707,https://images.thdstatic.com/productImages/c516babc-6bb5-41ea-a2f4-827edc7d8744/svn/white-woodgrain-millwork-casing-108378-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Pro-Pack-356-11-16-in-x-2-1-4-in-x-84-in-Primed-Finger-Jointed-Casing-5-Pack-35-Total-Linear-Feet-108378/202086607,27.98,27.98,"Looking to add the perfect finishing touch to windows and doors. The Woodgrain Millwork 11/16 in x 2-1/4 in WM356 Primed Finger Jointed Pine Casing Door Pack includes five 84 inch sides which is enough material to finish both sides of a door. Casing is used around doors and windows to cover the gaps between the frames and walls. Combine the casing with a backband to create a bold, one-of-a-kind-look.",43%,Cost of Goods Sold,Woodgrain Millwork Pro Pack 356 11/16 in. x  2 1/4 in. x  84 in. Primed Finger Jointed Casing (5-Pack − 35 Total Linear Feet)
48,1005426987,https://images.thdstatic.com/productImages/18d0d8dc-ac9b-4894-a894-946219bc659d/svn/primed-woodgrain-millwork-casing-10050985-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Pro-Pack-35E2-9-16-in-x-3-1-2-in-x-88-in-Primed-Pine-Finger-Jointed-Casing-Door-5-Pack-36-67-Total-Linear-Feet-10050985/313009500,48,48,"The Woodgrain Millwork Timeless Craftsman 35E2 9/16 in. x 3-1/2 in. Primed Finger Jointed Eased Edge Casing is used around doors and windows to cover the gaps between the frames and walls. The Timeless Craftsman Casing is the finishing touch on any window and door. Any of the patterns in the Timeless Craftsman Collection can be combined to create theme for a room or an entire house. Use this casing to pair with the timeless craftsman look, or combine this Timeless Craftsman Casing with backband to create a bold one of kind look.",43%,Cost of Goods Sold,Woodgrain Millwork Pro Pack 35E2 9/16 in. x 3-1/2 in. x 88 in. Primed Pine Finger-Jointed Casing Door (5-Pack − 36.67 Total Linear Feet)
27.48,712154,https://images.thdstatic.com/productImages/d5ae1457-80b4-4b4d-80f4-b8d7785264e3/svn/white-woodgrain-millwork-casing-10001390-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Pro-Pack-366-11-16-in-x-2-1-4-in-x-84-in-Primed-Finger-Jointed-Casing-5-Pack-35-Total-Linear-Feet-10001390/202086608,27.48,27.48,The Woodgrain Millwork 11/16 in. x 2-1/4 in. x 84 in. WM 366 Primed Finger-Jointed Casing Door Pack includes five 84 inch sides which is enough material to finish both sides of a door. Casing is used around doors and windows to cover the gaps between the frames and walls. Primed Finger-Jointed WM 366 Casing Door Pack is the finishing touch on any window and door. You can combine casing with a backband to create a bold one of kind look.,43%,Cost of Goods Sold,Woodgrain Millwork Pro Pack 366 11/16 in. x  2 1/4 in. x  84 in. Primed Finger Jointed Casing (5-Pack − 35 Total Linear Feet)
2.89,394210,https://images.thdstatic.com/productImages/178130bc-6334-4f6b-9be9-e006eebf7c34/svn/white-woodgrain-millwork-casing-10001062-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-RB-03-31-32-in-D-x-3-1-2-in-W-Primed-Medium-Density-Fiberboard-MDF-Door-and-Window-Casing-Molding-10001062/100321351,2.89,2.89,The Woodgrain Millwork 31/32 in. x 3-1/2 in. RB03 Primed MDF Casing is used around doors and windows to cover the gaps between the frames and walls. Primed MDF RB03 Casing is the finishing touch on any window and door. You can combine casing with a backband to create a bold one of kind look.,43%,Cost of Goods Sold,Woodgrain Millwork RB-03 - 31/32 in. D x 3-1/2 in. W Primed Medium Density Fiberboard (MDF) Door and Window Casing Molding
22.18,1000346130,https://images.thdstatic.com/productImages/55608ca4-fe80-4af8-b221-91f6a2e9e29d/svn/white-woodgrain-millwork-casing-10000654-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-RB03-1-1-16-in-x-3-1-2-in-x-88-in-Primed-Finger-Jointed-Casing-1-Piece-7-33-Total-Linear-Feet-10000654/202879538,22.18,22.18,"The Woodgrain Millwork 1-1/16 in. D x 3-1/2 in. W x 88 in. H, RB03 Primed Finger-Jointed Casing is used around doors and windows to cover the gaps between the frames and walls. Primed Finger-Jointed RB03 Casing is the finishing touch on any window and door. You can combine casing with a backband to create a bold one of kind look.",43%,Cost of Goods Sold,Woodgrain Millwork RB03 1 1/16 in. x  3 1/2 in. x  88 in. Primed Finger Jointed Casing (1-Piece − 7.33 Total Linear Feet)
1.87,1005426990,https://images.thdstatic.com/productImages/18d0d8dc-ac9b-4894-a894-946219bc659d/svn/primed-woodgrain-millwork-casing-10050984-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Timeless-Craftsman-35E2-9-16-in-x-3-1-2-in-Primed-Pine-Finger-Jointed-Casing-10050984/313008845,1.87,1.87,"The Woodgrain Millwork Timeless Craftsman 35E2 9/16 in. x 3-1/2 in. Primed Finger Jointed Eased Edge Casing is used around doors and windows to cover the gaps between the frames and walls. The Timeless Craftsman Casing is the finishing touch on any window and door. Any of the patterns in the Timeless Craftsman Collection can be combined to create theme for a room or an entire house. Use this casing to pair with the timeless craftsman look, or combine this Timeless Craftsman Casing with backband to create a bold one of kind look.",43%,Cost of Goods Sold,Woodgrain Millwork Timeless Craftsman 35E2 9/16 in. x 3-1/2 in. Primed Pine Finger-Jointed Casing
2.96,1005426988,https://images.thdstatic.com/productImages/750b61e3-17a3-4f16-b74c-d75e947391fa/svn/primed-woodgrain-millwork-baseboard-10050980-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Timeless-Craftsman-525E1-9-16-in-x-5-1-4-in-Primed-Pine-Finger-Jointed-Base-Moulding-10050980/313008727,2.96,2.96,The Woodgrain Millwork Timeless Craftsman 9/16 in. x 5-1/4 in. 525E1 Primed Finger-Jointed Eased Edge Base is used to cover any imperfections where floor and wall meet. Any of the patterns in the Timeless Craftsman Collection can be combined to create theme for a room or an entire house. Use the Timeless Craftsman Base Moulding as a starter point for a more elaborate built up base board.,43%,Cost of Goods Sold,Woodgrain Millwork Timeless Craftsman 525E1 9/16 in. x 5-1/4 in. Primed Pine Finger-Jointed Base Moulding
114,1005426992,https://images.thdstatic.com/productImages/750b61e3-17a3-4f16-b74c-d75e947391fa/svn/primed-woodgrain-millwork-baseboard-10050990-64_1000.jpg,Woodgrain Millwork,https://www.homedepot.com/p/Woodgrain-Millwork-Timeless-Craftsman-525E1-9-16-in-x-5-1-4-in-x-144-in-Primed-Pine-Finger-Jointed-Base-Moulding-Pro-Pack-5-Pack-10050990/313008757,114,114,The Woodgrain Millwork Timeless Craftsman 9/16 in. x 5-1/4 in. 525E1 Primed Finger-Jointed Eased Edge Base Pro Pack is used to cover any imperfections where floor and wall meet. Any of the patterns in the Timeless Craftsman Collection can be combined to create theme for a room or an entire house. Use the Timeless Craftsman Base Moulding as a starter point for a more elaborate built up base board.,43%,Cost of Goods Sold,Woodgrain Millwork Timeless Craftsman 525E1 9/16 in. x 5-1/4 in. x 144 in. Primed Pine Finger-Jointed Base Moulding Pro Pack (5-Pack)
