Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
11.97,1006273290,https://images.thdstatic.com/productImages/0f3735a8-6133-4c59-a22a-dca850a67aa9/svn/everbilt-deck-screws-117333-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-1-1-4-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-242-Pack-117333/316219932,11.97,11.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 1-1/4 in. Star Drive Flat Head Exterior Wood Screws (242-Pack)
38.97,1006227789,https://images.thdstatic.com/productImages/dd1dc57a-8481-44e4-8fc5-e80fdd7456d6/svn/everbilt-deck-screws-117351-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-1-1-4-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lbs-Box-1215-Piece-117351/316220002,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 1-1/4 in. Star Drive Flat Head Exterior Wood Screws 5 lbs.-Box (1215-Piece)
11.97,1006273303,https://images.thdstatic.com/productImages/99f5cd24-35ad-48e5-9f72-8002c08a9a55/svn/everbilt-deck-screws-117335-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-1-3-4-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-175-Pack-117335/316219946,11.97,11.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 1-3/4 in. Star Drive Flat Head Exterior Wood Screws (175-Pack)
38.97,1006273306,https://images.thdstatic.com/productImages/b8ce0305-1bbd-4e41-9283-e3e5be420894/svn/everbilt-deck-screws-117352-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-1-3-4-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lbs-Box-877-Piece-117352/316219939,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 1-3/4 in. Star Drive Flat Head Exterior Wood Screws 5 lbs.-Box (877-Piece)
11.97,1006273292,https://images.thdstatic.com/productImages/d6fcbbca-ced1-44fc-8c92-1e1da5230834/svn/everbilt-deck-screws-117336-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-153-Pack-117336/316219955,11.97,11.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 2 in. Star Drive Flat Head Exterior Wood Screws (153-Pack)
38.97,1006273291,https://images.thdstatic.com/productImages/1c9dcc5a-82af-4eb6-ba89-85407f4600f2/svn/everbilt-deck-screws-117353-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-8-x-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lbs-Box-767-Piece-117353/316219942,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #8 x 2 in. Star Drive Flat Head Exterior Wood Screws 5 lbs.-Box (767-Piece)
129,1007814672,https://images.thdstatic.com/productImages/a0c363c5-a539-4cce-aa8a-a4b46d38307e/svn/everbilt-deck-screws-9985284-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-9-in-x-3-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-20-lbs-Box-1668-Piece-9985284/320714455,129,129,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt 9 in. x 3 in. Star Drive Flat Head Exterior Wood Screws 20 lbs.-Box (1668-Piece)
11.97,1006273296,https://images.thdstatic.com/productImages/921611b3-78cf-4d5a-ae91-b366521f2c28/svn/everbilt-deck-screws-117337-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-9-x-2-1-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-100-Pack-117337/316219956,11.97,11.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #9 x 2-1/2 in. Star Drive Flat Head Exterior Wood Screws (100-Pack)
38.97,1006273299,https://images.thdstatic.com/productImages/baead7ba-3705-4788-9a42-7d83fc0ada8c/svn/everbilt-deck-screws-117354-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-9-x-2-1-2-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lbs-Box-501-Piece-117354/316219949,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #9 x 2-1/2 in. Star Drive Flat Head Exterior Wood Screws 5 lbs.-Box (501-Piece)
38.97,1006273302,https://images.thdstatic.com/productImages/2043fabc-0ffa-498d-9e03-76d9e79ea0f5/svn/everbilt-deck-screws-117355-64_1000.jpg,Everbilt,https://www.homedepot.com/p/Everbilt-9-x-3-in-Star-Drive-Flat-Head-Exterior-Wood-Screws-5-lb-Box-417-Piece-117355/316219997,38.97,38.97,"Everbilt high performance exterior wood screws are designed for wood construction and outdoor projects. Unique thread design features ensure a fast start without the need to pre-drill. The spiral shank enables smooth installation and the underhead nibs provide a clean, flush finish. These screws are designed for use with treated lumber and are guaranteed against corrosion.",43%,Cost of Goods Sold,Everbilt #9 x 3 in. Star Drive Flat Head Exterior Wood Screws 5 lb.-Box (417-Piece)
