Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
51.5,346806,https://images.thdstatic.com/productImages/6219cb24-77f8-4f39-975e-cacd800d9128/svn/firepro-sheathing-plywood-810fr02cdx50000-64_1000.jpg,FirePro,https://www.homedepot.com/p/FirePro-1-2-in-x-4-ft-x-8-ft-CDX-Fire-Retardant-Douglas-Fir-Plywood-810FR02CDX50000/205438405,51.5,51.5,"FirePro brand fire retardant treated plywood is pressure impregnated with FirePro Interior Type A High Temperature (HT) fire retardant chemicals. Typically permitted for interior, above ground applications such as: roof systems, flooring and other interior applications. Offers protection from termites and decay fungi.",43%,Cost of Goods Sold,FirePro 1/2 in. x 4 ft. x 8 ft. CDX Fire Retardant Douglas Fir Plywood
5.98,1000047459,https://images.thdstatic.com/productImages/0eb8d134-89ed-4672-a92c-cca5f1532af5/svn/fluidmaster-toilet-seals-83sgb-64_1000.jpg,Fluidmaster,https://www.homedepot.com/p/Fluidmaster-Replacement-Dual-Flush-Seal-for-Glacier-Bay-83SGB/205114935,5.98,5.98,"The Fluidmaster 83SGB Replacement Dual Flush Seal for Glacier Bay is a direct replacement part for Glacier Bay 3 Dual Flush Toilets. Proven to be both effective and durable. Featuring a 5-year warranty you can restore your dual flush toilet to like new, with a quality that built to last. This DIY replacement toilet seal offers a way to fix a leaky flush valve while eliminating purchasing the entire new flush valve in an easy to install model. For the best solution to poor flush performance, get the Fluidmaster Dual Flush Replacement Seal, designed specifically for Glacier Bay Dual Flush Toilets.",43%,Cost of Goods Sold,Fluidmaster Replacement Dual Flush Seal for Glacier Bay
22.4,1006212867,https://images.thdstatic.com/productImages/7f7a6301-1f31-4a31-be28-28d4a27136bb/svn/forcefield-oriented-strand-board-osb-1366586-64_1000.jpg,ForceField,https://www.homedepot.com/p/ForceField-7-16-in-x-4-ft-x-8-ft-Forcefield-Oriented-Strand-Board-Wall-and-Roof-Panel-1366586/319932079,22.4,22.4,"ForceField Panels are at the core of the ForceField Weather Barrier System from Georgia-Pacific, the industry leader in building products. This smarter sheathing system for walls and sloped roofs is a faster, easier alternative to both house wrap and roof underlayment. These panels provide a superior level of protection against air and water intrusion. ForceField Panels help to keep water out without affecting the permeability of the panel itself, allowing water vapor to escape and promote drying. - Consist of structural sheathing with a water-resistive overlay - Install easily like standard OSB or plywood sheathing - Exceptional drainage capability - Work with accessories to help keep builds dry and energy efficient - Ideal for walls and sloped roofs in residential, multifamily and light commercial construction",43%,Cost of Goods Sold,ForceField 7/16 in. x 4 ft. x 8 ft. Forcefield Oriented Strand Board (Wall and Roof) Panel
22.4,1006212867,https://images.thdstatic.com/productImages/5cc3e83e-adf3-4e7f-980a-901503197057/svn/forcefield-oriented-strand-board-osb-1366588-64_1000.jpg,ForceField,https://www.homedepot.com/p/ForceField-7-16-in-x-4-ft-x-8-ft-Oriented-Strand-Board-Wall-and-Roof-Panel-1366588/316050280,22.4,22.4,"ForceField Panels are at the core of the ForceField Weather Barrier System from Georgia-Pacific, the industry leader in building products. This smarter sheathing system for walls and sloped roofs is a faster, easier alternative to both house wrap and roof underlayment. These panels provide a superior level of protection against air and water intrusion. ForceField Panels help to keep water out without affecting the permeability of the panel itself, allowing water vapor to escape and promote drying. - Consist of structural sheathing with a water-resistive overlay - Install easily like standard OSB or plywood sheathing - Exceptional drainage capability - Work with accessories to help keep builds dry and energy efficient - Ideal for walls and sloped roofs in residential, multifamily and light commercial construction",43%,Cost of Goods Sold,ForceField 7/16 in. x 4 ft. x 8 ft. Oriented Strand Board (Wall and Roof) Panel
22.4,1006212867,https://images.thdstatic.com/productImages/5cc3e83e-adf3-4e7f-980a-901503197057/svn/oriented-strand-board-osb-1366588-64_1000.jpg,Unbranded,https://www.homedepot.com/p/ForceField-7-16-in-x-4-ft-x-8-ft-Oriented-Strand-Board-Wall-and-Roof-Panel-1366588/316341840,22.4,22.4,"ForceField Panels are at the core of the ForceField Weather Barrier System from Georgia-Pacific, the industry leader in building products. This smarter sheathing system for walls and sloped roofs is a faster, easier alternative to both house wrap and roof underlayment. These panels provide a superior level of protection against air and water intrusion. ForceField Panels help to keep water out without affecting the permeability of the panel itself, allowing water vapor to escape and promote drying. - Consist of structural sheathing with a water-resistive overlay - Install easily like standard OSB or plywood sheathing - Exceptional drainage capability - Work with accessories to help keep builds dry and energy efficient - Ideal for walls and sloped roofs in residential, multifamily and light commercial construction - Warranties: 6-month exposure warranty and 10-year limited warranty from Georgia-Pacific (for manufacturing defects).",43%,Cost of Goods Sold,Unbranded ForceField 7/16 in. x 4 ft. x 8 ft. Oriented Strand Board Wall and Roof Panel
23.99,1000242259,https://images.thdstatic.com/productImages/0cd5fa91-7695-4a4a-be17-0f7f3b8772aa/svn/white-fypon-general-purpose-moulding-mld633-8-64_1000.jpg,Fypon,https://www.homedepot.com/p/Fypon-3-4-in-x-3-4-in-x-96-in-Polyurethane-Ogee-Moulding-MLD633-8/203279940,23.99,23.99,"Take the ordinary and make it magnificent with more than 100 architectural styles - from massive cornice mouldings and dentil profiles to delicate trim and chair rails. Whether you want a simple, elegant design or something more elaborate, Fypon's variety of styles, sizes and combinations allow you to create a look like no other. Primed and ready to paint.",43%,Cost of Goods Sold,Fypon 3/4 in. x 3/4 in. x 96 in. Polyurethane Ogee Moulding
11.14,1001991086,https://images.thdstatic.com/productImages/415bdf60-e1d7-4ef6-9f41-b7c34d59cc71/svn/black-gaf-ridge-vents-2035000-64_1000.jpg,GAF,https://www.homedepot.com/p/GAF-Cobra-Rigid-Vent-3-9-in-x-48-in-in-Black-Plastic-Roof-Ridge-Vent-2035000/207045172,11.14,11.14,"Cobra Rigid Vent 3 Exhaust Vent for Roof Ridge allows heat and moisture to escape at the ridge. It provides 18 sq. inches per linear foot (67,720 m2/lm) of net free ventilating area, and its unique EasyTear Sizing feature allows you to hand-tear the product in 3"" (76 mm) increments - no knives necessary and less waste!",43%,Cost of Goods Sold,GAF Cobra Rigid Vent 3-9 in. x 48 in. in Black Plastic Roof Ridge Vent
54.97,919062,https://images.thdstatic.com/productImages/49b65819-3f9c-4b26-9837-6b1e355ddaaa/svn/gaf-roof-shingles-1126000-64_1000.jpg,GAF,https://www.homedepot.com/p/GAF-Pro-Start-120-lin-ft-Eave-and-Rake-Roofing-Starter-Strip-Shingles-1126000/202052408,54.97,54.97,"Pro-Start Eave/Rake starter strip is a key part of the GAF Smart Choice Roof System Solution. Using a pre-cut eave/rake starter strip will provide a cost-effective alternative to using cut-up shingles as your starter course. Includes a high-quality, properly positioned adhesive that will tightly lock your shingles in place to help prevent blow-off. Is easy to use and install, with no cutting on the roof.",43%,Cost of Goods Sold,GAF Pro-Start 120 lin. ft. Eave and Rake Roofing Starter Strip Shingles
39.97,929291,https://images.thdstatic.com/productImages/3c2925f0-8d7f-4f95-a096-25a663340d93/svn/charcoal-gaf-roof-shingles-0201180-64_1000.jpg,GAF,https://www.homedepot.com/p/GAF-Royal-Sovereign-Charcoal-Algae-Resistant-3-Tab-Roofing-Shingles-33-33-sq-ft-per-Bundle-26-Pieces-0201180/100040028,39.97,39.97,Royal Sovereign Shingles have a simple yet timeless beauty. Some people think all 3-tab shingles look pretty much alike. Not so. GAF has g1 to great pains to make Royal Sovereign the most beautiful strip shingle you can install.,43%,Cost of Goods Sold,GAF Royal Sovereign Charcoal Algae Resistant 3-Tab Roofing Shingles (33.33 sq. ft. per. Bundle) (26-Pieces)
43.47,1005067402,https://images.thdstatic.com/productImages/be261cff-e499-40c0-886b-daaaa39c5fcf/svn/charcoal-gaf-roof-shingles-0489180-64_1000.jpg,GAF,https://www.homedepot.com/p/GAF-Timberline-HDZ-Charcoal-Algae-Resistant-Laminated-High-Definition-Shingles-33-33-sq-ft-per-Bundle-0489180/309755006,43.47,43.47,"The look people love, now with LayerLockTechnology and the StainGuard Plus Algae Protection Limited Warranty. Get advanced roof protection from eave to ridge. The technologies incorporated into Timberline HDZ shingles are the keys to unlocking both the 15-Year WindProven Limited Wind Warranty and the 25-Year StainGuard Plus Algae Protection Limited Warranty.",43%,Cost of Goods Sold,GAF Timberline HDZ Charcoal Algae Resistant Laminated High Definition Shingles (33.33 sq. ft. per Bundle)
