Purchase Price,SKU,Image,Manufacturer,URL,Sale Price,Price,Description,Markup,Item Type,Item Name
0.00,905971,https://images.thdstatic.com/productImages/c4b8d378-e899-4083-bdd0-d25dde18bf64/svn/mendocino-forest-products-framing-lumber-905971-64_1000.jpg,Mendocino Forest Products,https://www.homedepot.com/p/Mendocino-Forest-Products-2-in-x-8-in-x-8-ft-Construction-Heart-S4S-Green-Redwood-Lumber-905971/100038437,0.00,0.00,"The warm, rich color and timeless beauty of Mendocino Redwood creates a breathtaking first impression. Beyond first impressions, it blends into the landscape creating a peaceful and relaxing natural outdoor living environment. With simple care and maintenance, your redwood deck, fence and outdoor living structures will provide decades of excellent performance, and long-lasting value. Mendocino Redwood is one of nature's finest and strongest building materials with shear strength up to five times greater than other decking materials. Whether you're building a deck, fence, play set or outdoor living structure; the enduring strength of redwood means safety and security for those that matter most. Nature can be harsh on outdoor living spaces - but Mendocino Redwood naturally stands up to the elements, insects, decay, warping, and splitting. All while staying comfortable on bare feet even on the hottest, sunniest days. Using energy-efficient natural redwood products helps store carbon instead of energy-intensive manufactured products that release carbon, therefore lowering your carbon footprint and reducing carbon emissions. Whether you are a frequent entertainer, or prefer to relax in the quiet of your own home, decks, fences, landscapes, and garden structures made of real redwood make for a beautiful addition. Mendocino Redwood is a high-quality, long-lasting, eco-friendly building material, which makes it the right choice for outdoor construction projects.",43%,Cost of Goods Sold,Mendocino Forest Products 2 in. x 8 in. x 8 ft. Construction Heart S4S Green Redwood Lumber
47.88,1010347215,https://images.thdstatic.com/productImages/1ba02d97-58c0-414a-8550-9c9eefd11c74/svn/metaltech-jack-posts-m-shpm0-64_1000.jpg,MetalTech,https://www.homedepot.com/p/MetalTech-42-in-to-72-in-Medium-Duty-Adjustable-Shoring-Jack-Post-M-SHPM0/327223863,47.88,47.88,"The MetalTech ""M"" series shoring post 3 ft. 6 in. shoring post can adjust from 3 ft. 6 in. to 6 ft. quick release G-lock pin for easy assembly and dismantling. Generous adjustment range with holes at each 4 in. with L-shaped handle for easier fine adjustment. Tested by a third-party laboratory and conforms to standard ANSI/SSFI SH300-2007.",43%,Cost of Goods Sold,MetalTech 42 in. to 72 in. Medium Duty Adjustable Shoring Jack Post
56.88,1010346218,https://images.thdstatic.com/productImages/e2fb8cc0-ab9f-4d6c-8008-0ac01496d513/svn/metaltech-jack-posts-m-shpm1-64_1000.jpg,MetalTech,https://www.homedepot.com/p/MetalTech-66-in-to-120-in-Medium-Duty-Adjustable-Shoring-Jack-Post-M-SHPM1/327223903,56.88,56.88,"The MetalTech ""M"" series shoring post 5 ft. 6 in. shoring post can adjust from 5 ft. 6 in. to 10 ft. quick release G-Lock pin for easy assembly and dismantling. Generous adjustment range with holes at each 4 in. with L-shaped handle for easier fine adjustment. Tested by a third-party laboratory and conforms to standard ANSI/SSFI SH300-2007.",43%,Cost of Goods Sold,MetalTech 66 in. to 120 in. Medium Duty Adjustable Shoring Jack Post
66.88,1010347232,https://images.thdstatic.com/productImages/a1e04ab4-a1d7-4509-b160-0e880b027e73/svn/metaltech-jack-posts-m-shpm2-64_1000.jpg,MetalTech,https://www.homedepot.com/p/MetalTech-78-in-to-132-in-Medium-Duty-Adjustable-Shoring-Jack-Post-M-SHPM2/327223960,66.88,66.88,"The MetalTech ""M"" series shoring post 6 ft. 6 in. shoring post can adjust from 6 ft. 6 in. to 11 ft. quick release G-Lock pin for easy assembly and dismantling. Generous adjustment range with holes at each 4 in. with L-shaped handle for easier fine adjustment. Tested by a third-party laboratory and conforms to standard ANSI/SSFI SH300-2007.",43%,Cost of Goods Sold,MetalTech 78 in. to 132 in. Medium Duty Adjustable Shoring Jack Post
164.32,1008409858,https://images.thdstatic.com/productImages/d6778437-2d35-49b1-8ac1-8b5feed473ad/svn/metaltech-drywall-stilts-i-ids1830-64_1000.jpg,MetalTech,https://www.homedepot.com/p/MetalTech-Jobsite-Series-18-in-to-30-in-All-Aluminum-Heavy-Duty-Drywall-Stilts-225-lbs-Load-Capacity-I-IDS1830/322085025,164.32,164.32,"Make any construction project much quicker and easier with the Jobsite Series 18 in. to 30 in. All Aluminum Drywall Stilts, that is able to handle up to 225 lbs. and made from lightweight, durable material. Its height can be fully adjusted from 18 in. to 30 in, which makes it perfect for use when plastering sheetrock or painting drywall in hard-to-reach ceiling parts. Rest assured that each leg will feel light, safe and secure when moving with the stilts on, as this helpful tool is ergonomically designed to make you feel like you're walking naturally. Metaltech strives to develop, manufacture and sell safe, reliable and innovative products that make working easier and faster to execute with built in safety and sturdiness. Our products are specifically suited for residential, commercial and industrial construction.",43%,Cost of Goods Sold,"MetalTech Jobsite Series 18 in. to 30 in. All Aluminum Heavy-Duty Drywall Stilts, 225 lbs. Load Capacity"
481.67,1005092645,https://images.thdstatic.com/productImages/984f995d-793b-48fb-a73c-03dc10900783/svn/mighty-mule-automatic-gate-openers-mm371w-sol-64_1000.jpg,Mighty Mule,https://www.homedepot.com/p/Mighty-Mule-Medium-Duty-Single-Swing-Gate-Opener-with-Solar-Panel-Combo-Kit-Smart-Capable-MM371W-SOL/312231628,481.67,481.67,"Mighty Mule introduces a new line of smart gate openers the first smart DIY automatic swing gate openers in the industry. The MM371W-SOL kit comes with, 1-MM371W, 2-MMT103 transmitters, 1-FM123 a watt solar panel. Automatic Single Gate Opener brings unrivaled convenience with smart features that allow control from anywhere using your smart phone app and with the purchase of the Mighty Mule MMS100 Wireless Connectivity Kit (sold separately). The MM371W-SOL is designed for medium duty single swing gates up to a maximum of 16 ft long or maximum weight of 550 lbs. It's ideal for the Do It Yourself property owner with helpful tools such as online how-to videos and unlimited access to 24 hour technical support are available for a successful installation.",43%,Cost of Goods Sold,Mighty Mule Medium Duty Single Swing Gate Opener with Solar Panel Combo Kit Smart Capable
85.88,1009994034,https://images.thdstatic.com/productImages/4a7bc742-01a2-4786-9eca-5fb87e2c886b/svn/miscool-dollies-jphc-660c-yl-64_1000.jpg,Miscool,https://www.homedepot.com/p/Miscool-Anky-660-lbs-Capacity-Platform-Truck-Hand-Flatbed-Cart-Dolly-Folding-Moving-Push-Heavy-Duty-Rolling-Cantilever-Cart-JPHC-660C-YL/326438026,85.88,85.88,"Platform Hand Truck is very convenient to use for Home, Office, Warehouse, Factory, Supermarket and so on. The enough large platform gives you space to store large objects and it is great for carrying large objects or anything heavy objects from here to there. Its Well-made and Durable, Worth Choos.",43%,Cost of Goods Sold,Miscool Anky 660 lbs. Capacity Platform Truck Hand Flatbed Cart Dolly Folding Moving Push Heavy-Duty Rolling Cantilever Cart
80,1009994037,https://images.thdstatic.com/productImages/16519dda-1835-4b52-9752-2fae45b96d08/svn/miscool-dollies-jphc-660c-bu-64_1000.jpg,Miscool,https://www.homedepot.com/p/Miscool-Anky-660-lbs-Capacity-Platform-Truck-Hand-Flatbed-Dolly-Folding-Moving-Push-Heavy-Duty-Rolling-Cantilever-Cart-in-Blue-JPHC-660C-BU/326457805,80,80,"Platform Hand Truck is very convenient to use for Home, Office, Warehouse, Factory, Supermarket and so on. The enough large platform gives you space to store large objects and it is great for carrying large objects or anything heavy objects from here to there. Its Well-made and Durable, Worth Choos.",43%,Cost of Goods Sold,Miscool Anky 660 lbs. Capacity Platform Truck Hand Flatbed Dolly Folding Moving Push Heavy-Duty Rolling Cantilever Cart in Blue
659.58,1011657778,https://images.thdstatic.com/productImages/cd1d6215-652d-4484-976d-535d6ea51d7c/svn/alpine-gray-moistureshield-composite-decking-boards-3550581p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Alpine-Gray-1-in-x-5-4-in-x-20-ft-Solid-Edge-Capped-Composite-Decking-10-Pack-H-Pack-3550581P/330261179,659.58,659.58,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Alpine Gray 1 in. x 5.4 in.x 20 ft. Solid Edge Capped Composite Decking (10-Pack) (H-Pack)
317.18,1011657769,https://images.thdstatic.com/productImages/a27ab840-ce13-4aa7-ab88-be2543d6e691/svn/canoe-moistureshield-composite-decking-boards-3550337p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Canoe-1-in-x-5-4-in-x-12-ft-Groove-Capped-Composite-Decking-10-Pack-H-Pack-3550337P/330261160,317.18,317.18,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Canoe 1 in. x 5.4 in.x 12 ft. Groove Capped Composite Decking (10-Pack) (H-Pack)
429,1010599917,https://images.thdstatic.com/productImages/3410cc07-e3f5-484c-92bc-c79f6832a83a/svn/brown-moistureshield-composite-decking-boards-3550336p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Canoe-1-in-x-5-4-in-x-16-ft-Grooved-Composite-Deck-Board-Pack-of-10-3550336P/328074118,429,429,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Canoe 1 in. x 5.4 in. x 16 ft. Grooved Composite Deck Board (Pack of 10)
528.51,1011657729,https://images.thdstatic.com/productImages/bd85a999-579e-4373-9dd8-8625d4af8870/svn/canoe-moistureshield-composite-decking-boards-3550306p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Canoe-1-in-x-5-4-in-x-20-ft-Groove-Capped-Composite-Decking-10-Pack-H-Pack-3550306P/330261161,528.51,528.51,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Canoe 1 in. x 5.4 in.x 20 ft. Groove Capped Composite Decking (10-Pack) (H-Pack)
528.51,1011657746,https://images.thdstatic.com/productImages/b32a3965-8c37-49b3-9314-d7d6d4799cbf/svn/canoe-moistureshield-composite-decking-boards-3550308p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Canoe-1-in-x-5-4-in-x-20-ft-Solid-Edge-Capped-Composite-Decking-10-Pack-H-Pack-3550308P/330261162,528.51,528.51,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Canoe 1 in. x 5.4 in.x 20 ft. Solid Edge Capped Composite Decking (10-Pack) (H-Pack)
528.51,1011657734,https://images.thdstatic.com/productImages/bfffb7ca-c62d-4b62-bdc4-6a76e605cc88/svn/lake-fog-moistureshield-composite-decking-boards-3550307p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Lake-Fog-1-in-x-5-4-in-x-20-ft-Groove-Capped-Composite-Decking-10-Pack-H-Pack-3550307P/330261168,528.51,528.51,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Lake Fog 1 in. x 5.4 in.x 20 ft. Groove Capped Composite Decking (10-Pack) (H-Pack)
395.78,1011657775,https://images.thdstatic.com/productImages/c6127f24-a835-488a-9457-34b640c0d9e2/svn/riverbank-moistureshield-composite-decking-boards-3550582p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Elevate-Riverbank-1-in-x-5-4-in-x-12-ft-Groove-Capped-Composite-Decking-10-Pack-H-Pack-3550582P/330261171,395.78,395.78,"Get advanced protection and beauty without breaking your budget with Moisture Shield Elevate composite decking. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects and other harmful elements. Create a stylish, durable outdoor space simply and affordably with our natural-wood inspired capped composite decking.",43%,Cost of Goods Sold,MoistureShield Elevate Riverbank 1 in. x 5.4 in.x 12 ft. Groove Capped Composite Decking (10-Pack) (H-Pack)
765.44,1012539919,https://images.thdstatic.com/productImages/a72e1d14-5bf4-4399-8f15-75356957ec83/svn/light-gray-taupe-undertones-moistureshield-composite-decking-boards-3550167p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Catalina-1-in-x-5-4-in-x-16-ft-Groove-Capped-Composite-Decking-10-Piece-H-Pack-3550167P/331836974,765.44,765.44,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Catalina 1 in. x 5.4 in. x 16 ft. Groove Capped Composite Decking 10-Piece H-Pack
956.67,1012538991,https://images.thdstatic.com/productImages/9802aef5-458d-41c3-a9eb-2fb598d7e5f7/svn/light-gray-taupe-undertones-moistureshield-composite-decking-boards-3550093p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Catalina-1-in-x-5-4-in-x-20-ft-Groove-Capped-Composite-Decking-10-Piece-H-Pack-3550093P/331836986,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Catalina 1 in. x 5.4 in. x 20 ft. Groove Capped Composite Decking 10-Piece H-Pack
956.67,1012539019,https://images.thdstatic.com/productImages/b71f8889-f84c-4a3c-9fc0-f700acb054f9/svn/light-gray-taupe-undertones-moistureshield-composite-decking-boards-3550267p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Catalina-1-in-x-5-4-in-x-20-ft-Solid-Edge-Capped-Composite-Decking-10-Piece-H-Pack-3550267P/331837000,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Catalina 1 in. x 5.4 in. x 20 ft. Solid Edge Capped Composite Decking 10-Piece H-Pack
956.67,1012540337,https://images.thdstatic.com/productImages/fe78a9c4-4852-4ff6-a641-efac698f82fb/svn/gray-moistureshield-composite-decking-boards-3550943p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Citadel-1-in-x-5-4-in-x-20-ft-Groove-Capped-Composite-Decking-10-Piece-H-Pack-3550943P/331836874,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Citadel 1 in. x 5.4 in. x 20 ft. Groove Capped Composite Decking 10-Piece H-Pack
956.67,1012539917,https://images.thdstatic.com/productImages/09aa4d36-b328-4935-a2b8-e86ecc1cc051/svn/gray-moistureshield-composite-decking-boards-3550944p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Citadel-1-in-x-5-4-in-x-20-ft-Solid-Edge-Capped-Composite-Decking-10-Piece-H-Pack-3550944P/331836889,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Citadel 1 in. x 5.4 in. x 20 ft. Solid Edge Capped Composite Decking 10-Piece H-Pack
956.67,1012539918,https://images.thdstatic.com/productImages/504b3bfc-4661-4d81-b321-3d3dda3824e1/svn/brown-moistureshield-composite-decking-boards-3550941p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Shoreside-1-in-x-5-4-in-x-20-ft-Groove-Capped-Composite-Decking-10-Piece-H-Pack-3550941P/331836920,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Shoreside 1 in. x 5.4 in. x 20 ft. Groove Capped Composite Decking 10-Piece H-Pack
956.67,1012538990,https://images.thdstatic.com/productImages/760de2fc-788b-41fa-85b0-882364b4afb1/svn/brown-moistureshield-composite-decking-boards-3550951p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Meridian-CoolDeck-Shoreside-1-in-x-5-4-in-x-20-ft-Solid-Edge-Capped-Composite-Decking-10-Piece-H-Pack-3550951P/331836924,956.67,956.67,"Create the perfect escape. Get a natural look without all the upkeep. Our resilient, color-enriched Meridian deck boards feature TruTexture Surface. This capped composite decking with a low-profile wood grain pattern and reduced pattern repetition evokes the look and feel of realwood and is combined with all the protection and performance of the Solid Core Difference. Experience the beauty of a sanctuary that can be enjoyed for a lifetime.",43%,Cost of Goods Sold,MoistureShield Meridian CoolDeck Shoreside 1 in. x 5.4 in. x 20 ft. Solid Edge Capped Composite Decking 10-Piece H-Pack
388.89,1001653393,https://images.thdstatic.com/productImages/eadd0208-a976-451a-934f-dda014427fe4/svn/gray-toned-with-deep-grain-surface-moistureshield-composite-decking-boards-1100352-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vantage-1-in-x-5-4-in-x-12-ft-Cape-Cod-Gray-Composite-Groove-Decking-Board-1100352/206709275,388.89,388.89,"MoistureShield Vantage offers the look and workability of natrual wood, but with more water resistance, more durability, and less maintenance. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects, and other harmful elements. Uncapped, reversible boards feature a natural wood-grain texture on both sides, allowing use of either side for easier installation. Cut and rip just like natural wood.",43%,Cost of Goods Sold,MoistureShield Vantage 1 in. x 5.4 in. x 12 ft. Cape Cod Gray Composite Groove Decking Board
515.04,1001653394,https://images.thdstatic.com/productImages/eadd0208-a976-451a-934f-dda014427fe4/svn/gray-toned-with-deep-grain-surface-moistureshield-composite-decking-boards-1100353-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vantage-1-in-x-5-4-in-x-16-ft-Cape-Cod-Gray-Composite-Groove-Decking-Board-1100353/206709276,515.04,515.04,"MoistureShield Vantage offers the look and workability of natrual wood, but with more water resistance, more durability, and less maintenance. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects, and other harmful elements. Uncapped, reversible boards feature a natural wood-grain texture on both sides, allowing use of either side for easier installation. Cut and rip just like natural wood.",43%,Cost of Goods Sold,MoistureShield Vantage 1 in. x 5.4 in. x 16 ft. Cape Cod Gray Composite Groove Decking Board
0.00,1004515563,https://images.thdstatic.com/productImages/eadd0208-a976-451a-934f-dda014427fe4/svn/gray-toned-with-deep-grain-surface-moistureshield-composite-decking-boards-13550500-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vantage-1-in-x-5-4-in-x-20-ft-Cape-Cod-Gray-Composite-Groove-Decking-Board-13550500/309969597,0.00,0.00,"MoistureShield Vantage offers the look and workability of natural wood, but with more water resistance, more durability, and less maintenance. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects, and other harmful elements. Uncapped, reversible boards feature a natural wood-grain texture on both sides, allowing use of either side for easier installation. Cut and rip just like natural wood. We recommend viewing a physical sample of any composite decking material to confirm the color is to your liking before placing an order. Screen images may not accurately represent the finished product.",43%,Cost of Goods Sold,MoistureShield Vantage 1 in. x 5.4 in. x 20 ft. Cape Cod Gray Composite Groove Decking Board
0.00,1005862400,https://images.thdstatic.com/productImages/db8182dd-3999-46b5-ae94-b357fa2503a6/svn/gray-toned-with-deep-grain-surface-moistureshield-composite-decking-boards-13550485-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vantage-5-8-in-x-11-25-in-x-12-ft-Cape-Cod-Gray-Solid-Composite-Decking-Board-13550485-13550485/315024394,0.00,0.00,"MoistureShield Vantage offers the look and workability of natural wood, but with more water resistance, more durability, and less maintenance. Our Solid Core technology runs throughout the entire product to resist damage from moisture, rot, insects, and other harmful elements. Uncapped, reversible boards feature a natural wood-grain texture on both sides, allowing use of either side for easier installation. Cut and rip just like natural wood. We recommend viewing a physical sample of any composite decking material to confirm the color is to your liking before placing an order. Screen images may not accurately represent the finished product.",43%,Cost of Goods Sold,MoistureShield Vantage 5/8 in. x 11.25 in. x 12 ft. Cape Cod Gray Solid Composite Decking Board 13550485
953.6,1012540341,https://images.thdstatic.com/productImages/919ae14d-afdc-42ba-8b89-25db69f56be6/svn/gray-moistureshield-composite-decking-boards-3550601p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vision-CoolDeck-Cathedral-Stone-1-in-x-5-4-in-x-16-ft-Solid-Edge-Capped-Composite-Decking-10-Piece-H-Pack-3550601P/331837098,953.6,953.6,"You can leap into the future of composite decking. MoistureShield Vision features our exclusive Diamond Defense coating, exuding distinctive style while resisting scratches, stains, and impact damage. Choose from beautiful, variegated color options that reflect the look of real hardwood while ensuring unmatched performance to last a lifetime. Vision Cathedral Stone includes CoolDeck Technology to help create a more comfortable outdoor space by reducing surface temperatures.",43%,Cost of Goods Sold,MoistureShield Vision CoolDeck Cathedral Stone 1 in. x 5.4 in. x 16 ft. Solid Edge Capped Composite Decking 10-Piece H-Pack
1191.94,1012539020,https://images.thdstatic.com/productImages/80d2904a-1394-4388-8fdc-7e88f753c2d3/svn/gray-moistureshield-composite-decking-boards-3550602p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vision-CoolDeck-Cathedral-Stone-1-in-x-5-4-in-x-20-ft-Grooved-Capped-Composite-Decking-10-Piece-H-Pack-3550602P/331837086,1191.94,1191.94,"You can leap into the future of composite decking. MoistureShield Vision features our exclusive Diamond Defense coating, exuding distinctive style while resisting scratches, stains, and impact damage. Choose from beautiful, variegated color options that reflect the look of real hardwood while ensuring unmatched performance to last a lifetime. Vision Cathedral Stone includes CoolDeck Technology to help create a more comfortable outdoor space by reducing surface temperatures.",43%,Cost of Goods Sold,MoistureShield Vision CoolDeck Cathedral Stone 1 in. x 5.4 in. x 20 ft. Grooved Capped Composite Decking 10-Piece H-Pack
715.14,1012539923,https://images.thdstatic.com/productImages/234101b6-65b7-44ed-9f29-71e92714f102/svn/chocolate-brown-moistureshield-composite-decking-boards-3550903p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vision-CoolDeck-Cold-Brew-1-in-x-5-4-in-x-12-ft-Grooved-Capped-Composite-Decking-10-Piece-H-Pack-3550903P/331837204,715.14,715.14,"You can leap into the future of composite decking. MoistureShield Vision features our exclusive Diamond Defense coating, exuding distinctive style while resisting scratches, stains, and impact damage. Choose from beautiful, variegated color options that reflect the look of real hardwood while ensuring unmatched performance to last a lifetime. Vision Cathedral Stone includes CoolDeck Technology to help create a more comfortable outdoor space by reducing surface temperatures.",43%,Cost of Goods Sold,MoistureShield Vision CoolDeck Cold Brew 1 in. x 5.4 in. x 12 ft. Grooved Capped Composite Decking 10-Piece H-Pack
953.6,1012540344,https://images.thdstatic.com/productImages/87238309-43a6-4dfa-8a75-cdaf51623d5a/svn/chocolate-brown-moistureshield-composite-decking-boards-3550991p-64_1000.jpg,MoistureShield,https://www.homedepot.com/p/MoistureShield-Vision-CoolDeck-Cold-Brew-1-in-x-5-4-in-x-16-ft-Solid-Edge-Capped-Composite-Decking-10-Piece-H-Pack-3550991P/331837249,953.6,953.6,"You can leap into the future of composite decking. MoistureShield Vision features our exclusive Diamond Defense coating, exuding distinctive style while resisting scratches, stains, and impact damage. Choose from beautiful, variegated color options that reflect the look of real hardwood while ensuring unmatched performance to last a lifetime. Vision Cathedral Stone includes CoolDeck Technology to help create a more comfortable outdoor space by reducing surface temperatures.",43%,Cost of Goods Sold,MoistureShield Vision CoolDeck Cold Brew 1 in. x 5.4 in. x 16 ft. Solid Edge Capped Composite Decking 10-Piece H-Pack
